 IPDIAG_EXTFLD: external perturbations on the control surface
       lmpert:      61
      mthsurf:     960
 MODES
       m         rebin         imbin        rebout        imbout
     0.120E+01     0.165E-03     0.756E-04    -0.102E-03     0.359E-03
     0.120E+01     0.164E-03     0.713E-04    -0.989E-04     0.363E-03
     0.121E+01     0.163E-03     0.650E-04    -0.969E-04     0.365E-03
     0.122E+01     0.162E-03     0.568E-04    -0.961E-04     0.367E-03
     0.122E+01     0.161E-03     0.473E-04    -0.968E-04     0.366E-03
     0.123E+01     0.160E-03     0.367E-04    -0.989E-04     0.365E-03
     0.124E+01     0.159E-03     0.255E-04    -0.102E-03     0.361E-03
     0.124E+01     0.158E-03     0.143E-04    -0.107E-03     0.356E-03
     0.125E+01     0.157E-03     0.338E-05    -0.113E-03     0.350E-03
     0.126E+01     0.156E-03    -0.670E-05    -0.120E-03     0.342E-03
     0.126E+01     0.154E-03    -0.155E-04    -0.127E-03     0.332E-03
     0.127E+01     0.153E-03    -0.228E-04    -0.135E-03     0.322E-03
     0.128E+01     0.151E-03    -0.282E-04    -0.144E-03     0.310E-03
     0.128E+01     0.149E-03    -0.315E-04    -0.153E-03     0.298E-03
     0.129E+01     0.147E-03    -0.325E-04    -0.162E-03     0.285E-03
     0.130E+01     0.145E-03    -0.313E-04    -0.171E-03     0.272E-03
     0.130E+01     0.142E-03    -0.278E-04    -0.179E-03     0.258E-03
     0.131E+01     0.140E-03    -0.222E-04    -0.187E-03     0.246E-03
     0.132E+01     0.138E-03    -0.148E-04    -0.193E-03     0.233E-03
     0.132E+01     0.135E-03    -0.575E-05    -0.199E-03     0.222E-03
     0.133E+01     0.133E-03     0.453E-05    -0.204E-03     0.211E-03
     0.134E+01     0.130E-03     0.156E-04    -0.208E-03     0.202E-03
     0.134E+01     0.128E-03     0.272E-04    -0.211E-03     0.195E-03
     0.135E+01     0.125E-03     0.387E-04    -0.212E-03     0.189E-03
     0.135E+01     0.123E-03     0.497E-04    -0.213E-03     0.185E-03
     0.136E+01     0.121E-03     0.598E-04    -0.212E-03     0.182E-03
     0.137E+01     0.119E-03     0.686E-04    -0.210E-03     0.181E-03
     0.137E+01     0.117E-03     0.759E-04    -0.207E-03     0.182E-03
     0.138E+01     0.116E-03     0.812E-04    -0.204E-03     0.184E-03
     0.139E+01     0.114E-03     0.846E-04    -0.200E-03     0.188E-03
     0.139E+01     0.113E-03     0.857E-04    -0.195E-03     0.193E-03
     0.140E+01     0.112E-03     0.847E-04    -0.190E-03     0.199E-03
     0.141E+01     0.111E-03     0.816E-04    -0.185E-03     0.205E-03
     0.141E+01     0.110E-03     0.765E-04    -0.180E-03     0.212E-03
     0.142E+01     0.109E-03     0.698E-04    -0.176E-03     0.219E-03
     0.143E+01     0.108E-03     0.615E-04    -0.171E-03     0.225E-03
     0.143E+01     0.107E-03     0.522E-04    -0.167E-03     0.231E-03
     0.144E+01     0.106E-03     0.422E-04    -0.164E-03     0.237E-03
     0.145E+01     0.105E-03     0.319E-04    -0.161E-03     0.241E-03
     0.145E+01     0.104E-03     0.217E-04    -0.159E-03     0.244E-03
     0.146E+01     0.103E-03     0.122E-04    -0.158E-03     0.246E-03
     0.147E+01     0.101E-03     0.353E-05    -0.157E-03     0.246E-03
     0.147E+01     0.100E-03    -0.379E-05    -0.158E-03     0.244E-03
     0.148E+01     0.987E-04    -0.952E-05    -0.159E-03     0.241E-03
     0.149E+01     0.971E-04    -0.134E-04    -0.160E-03     0.237E-03
     0.149E+01     0.954E-04    -0.153E-04    -0.163E-03     0.230E-03
     0.150E+01     0.936E-04    -0.151E-04    -0.165E-03     0.223E-03
     0.151E+01     0.917E-04    -0.129E-04    -0.168E-03     0.214E-03
     0.151E+01     0.898E-04    -0.864E-05    -0.172E-03     0.204E-03
     0.152E+01     0.878E-04    -0.258E-05    -0.175E-03     0.193E-03
     0.152E+01     0.857E-04     0.505E-05    -0.179E-03     0.182E-03
     0.153E+01     0.837E-04     0.140E-04    -0.182E-03     0.171E-03
     0.154E+01     0.816E-04     0.238E-04    -0.185E-03     0.160E-03
     0.154E+01     0.796E-04     0.343E-04    -0.188E-03     0.150E-03
     0.155E+01     0.776E-04     0.449E-04    -0.190E-03     0.140E-03
     0.156E+01     0.757E-04     0.552E-04    -0.192E-03     0.131E-03
     0.156E+01     0.739E-04     0.649E-04    -0.193E-03     0.123E-03
     0.157E+01     0.722E-04     0.736E-04    -0.194E-03     0.116E-03
     0.158E+01     0.707E-04     0.809E-04    -0.194E-03     0.111E-03
     0.158E+01     0.692E-04     0.867E-04    -0.193E-03     0.108E-03
     0.159E+01     0.678E-04     0.906E-04    -0.192E-03     0.106E-03
     0.160E+01     0.666E-04     0.926E-04    -0.190E-03     0.105E-03
     0.160E+01     0.654E-04     0.927E-04    -0.188E-03     0.106E-03
     0.161E+01     0.644E-04     0.907E-04    -0.185E-03     0.109E-03
     0.162E+01     0.634E-04     0.869E-04    -0.182E-03     0.112E-03
     0.162E+01     0.625E-04     0.814E-04    -0.179E-03     0.117E-03
     0.163E+01     0.616E-04     0.744E-04    -0.175E-03     0.122E-03
     0.164E+01     0.608E-04     0.663E-04    -0.171E-03     0.128E-03
     0.164E+01     0.599E-04     0.574E-04    -0.168E-03     0.134E-03
     0.165E+01     0.590E-04     0.480E-04    -0.164E-03     0.140E-03
     0.166E+01     0.581E-04     0.386E-04    -0.160E-03     0.145E-03
     0.166E+01     0.571E-04     0.296E-04    -0.157E-03     0.150E-03
     0.167E+01     0.561E-04     0.213E-04    -0.154E-03     0.154E-03
     0.168E+01     0.549E-04     0.140E-04    -0.151E-03     0.157E-03
     0.168E+01     0.537E-04     0.809E-05    -0.149E-03     0.159E-03
     0.169E+01     0.524E-04     0.380E-05    -0.147E-03     0.159E-03
     0.170E+01     0.510E-04     0.130E-05    -0.146E-03     0.158E-03
     0.170E+01     0.495E-04     0.689E-06    -0.145E-03     0.156E-03
     0.171E+01     0.479E-04     0.201E-05    -0.144E-03     0.153E-03
     0.171E+01     0.463E-04     0.521E-05    -0.144E-03     0.148E-03
     0.172E+01     0.446E-04     0.102E-04    -0.143E-03     0.142E-03
     0.173E+01     0.429E-04     0.167E-04    -0.144E-03     0.135E-03
     0.173E+01     0.412E-04     0.246E-04    -0.144E-03     0.127E-03
     0.174E+01     0.394E-04     0.335E-04    -0.145E-03     0.119E-03
     0.175E+01     0.377E-04     0.431E-04    -0.145E-03     0.110E-03
     0.175E+01     0.360E-04     0.530E-04    -0.146E-03     0.102E-03
     0.176E+01     0.343E-04     0.629E-04    -0.146E-03     0.937E-04
     0.177E+01     0.327E-04     0.724E-04    -0.147E-03     0.860E-04
     0.177E+01     0.312E-04     0.810E-04    -0.147E-03     0.789E-04
     0.178E+01     0.297E-04     0.886E-04    -0.147E-03     0.727E-04
     0.179E+01     0.283E-04     0.948E-04    -0.147E-03     0.676E-04
     0.179E+01     0.271E-04     0.993E-04    -0.146E-03     0.637E-04
     0.180E+01     0.259E-04     0.102E-03    -0.145E-03     0.610E-04
     0.181E+01     0.248E-04     0.103E-03    -0.144E-03     0.596E-04
     0.181E+01     0.237E-04     0.102E-03    -0.143E-03     0.595E-04
     0.182E+01     0.227E-04     0.997E-04    -0.141E-03     0.607E-04
     0.183E+01     0.218E-04     0.954E-04    -0.139E-03     0.629E-04
     0.183E+01     0.209E-04     0.896E-04    -0.137E-03     0.661E-04
     0.184E+01     0.201E-04     0.826E-04    -0.134E-03     0.701E-04
     0.185E+01     0.192E-04     0.748E-04    -0.131E-03     0.747E-04
     0.185E+01     0.183E-04     0.663E-04    -0.128E-03     0.797E-04
     0.186E+01     0.174E-04     0.577E-04    -0.125E-03     0.847E-04
     0.187E+01     0.165E-04     0.492E-04    -0.122E-03     0.896E-04
     0.187E+01     0.155E-04     0.413E-04    -0.120E-03     0.942E-04
     0.188E+01     0.145E-04     0.342E-04    -0.117E-03     0.981E-04
     0.188E+01     0.134E-04     0.282E-04    -0.114E-03     0.101E-03
     0.189E+01     0.122E-04     0.237E-04    -0.111E-03     0.104E-03
     0.190E+01     0.110E-04     0.208E-04    -0.109E-03     0.105E-03
     0.190E+01     0.970E-05     0.196E-04    -0.107E-03     0.105E-03
     0.191E+01     0.833E-05     0.202E-04    -0.105E-03     0.104E-03
     0.192E+01     0.690E-05     0.226E-04    -0.103E-03     0.101E-03
     0.192E+01     0.541E-05     0.267E-04    -0.102E-03     0.980E-04
     0.193E+01     0.389E-05     0.325E-04    -0.101E-03     0.936E-04
     0.194E+01     0.234E-05     0.395E-04    -0.998E-04     0.882E-04
     0.194E+01     0.773E-06     0.477E-04    -0.991E-04     0.821E-04
     0.195E+01    -0.794E-06     0.567E-04    -0.986E-04     0.754E-04
     0.196E+01    -0.235E-05     0.661E-04    -0.982E-04     0.684E-04
     0.196E+01    -0.388E-05     0.757E-04    -0.980E-04     0.613E-04
     0.197E+01    -0.537E-05     0.850E-04    -0.979E-04     0.543E-04
     0.198E+01    -0.681E-05     0.937E-04    -0.978E-04     0.477E-04
     0.198E+01    -0.821E-05     0.102E-03    -0.977E-04     0.416E-04
     0.199E+01    -0.954E-05     0.108E-03    -0.976E-04     0.362E-04
     0.200E+01    -0.108E-04     0.113E-03    -0.974E-04     0.318E-04
     0.200E+01    -0.120E-04     0.117E-03    -0.971E-04     0.283E-04
     0.201E+01    -0.131E-04     0.119E-03    -0.967E-04     0.260E-04
     0.202E+01    -0.142E-04     0.119E-03    -0.961E-04     0.247E-04
     0.202E+01    -0.152E-04     0.118E-03    -0.954E-04     0.246E-04
     0.203E+01    -0.162E-04     0.115E-03    -0.944E-04     0.256E-04
     0.204E+01    -0.172E-04     0.110E-03    -0.933E-04     0.276E-04
     0.204E+01    -0.181E-04     0.104E-03    -0.920E-04     0.305E-04
     0.205E+01    -0.190E-04     0.972E-04    -0.905E-04     0.340E-04
     0.206E+01    -0.199E-04     0.896E-04    -0.888E-04     0.381E-04
     0.206E+01    -0.208E-04     0.817E-04    -0.870E-04     0.425E-04
     0.207E+01    -0.217E-04     0.738E-04    -0.851E-04     0.469E-04
     0.207E+01    -0.227E-04     0.663E-04    -0.830E-04     0.513E-04
     0.208E+01    -0.237E-04     0.594E-04    -0.810E-04     0.553E-04
     0.209E+01    -0.247E-04     0.535E-04    -0.789E-04     0.587E-04
     0.209E+01    -0.258E-04     0.488E-04    -0.768E-04     0.614E-04
     0.210E+01    -0.270E-04     0.456E-04    -0.748E-04     0.632E-04
     0.211E+01    -0.282E-04     0.440E-04    -0.729E-04     0.641E-04
     0.211E+01    -0.295E-04     0.441E-04    -0.710E-04     0.638E-04
     0.212E+01    -0.308E-04     0.459E-04    -0.694E-04     0.625E-04
     0.213E+01    -0.322E-04     0.493E-04    -0.679E-04     0.600E-04
     0.213E+01    -0.336E-04     0.544E-04    -0.667E-04     0.565E-04
     0.214E+01    -0.350E-04     0.609E-04    -0.656E-04     0.521E-04
     0.215E+01    -0.365E-04     0.685E-04    -0.648E-04     0.468E-04
     0.215E+01    -0.379E-04     0.770E-04    -0.642E-04     0.408E-04
     0.216E+01    -0.394E-04     0.861E-04    -0.638E-04     0.344E-04
     0.217E+01    -0.408E-04     0.955E-04    -0.636E-04     0.276E-04
     0.217E+01    -0.423E-04     0.105E-03    -0.636E-04     0.209E-04
     0.218E+01    -0.437E-04     0.114E-03    -0.638E-04     0.143E-04
     0.219E+01    -0.450E-04     0.122E-03    -0.642E-04     0.801E-05
     0.219E+01    -0.463E-04     0.129E-03    -0.646E-04     0.234E-05
     0.220E+01    -0.476E-04     0.135E-03    -0.652E-04    -0.259E-05
     0.221E+01    -0.488E-04     0.139E-03    -0.658E-04    -0.662E-05
     0.221E+01    -0.499E-04     0.142E-03    -0.663E-04    -0.965E-05
     0.222E+01    -0.510E-04     0.143E-03    -0.669E-04    -0.116E-04
     0.223E+01    -0.520E-04     0.143E-03    -0.674E-04    -0.125E-04
     0.223E+01    -0.530E-04     0.141E-03    -0.679E-04    -0.122E-04
     0.224E+01    -0.540E-04     0.137E-03    -0.682E-04    -0.110E-04
     0.224E+01    -0.549E-04     0.133E-03    -0.684E-04    -0.876E-05
     0.225E+01    -0.557E-04     0.127E-03    -0.684E-04    -0.575E-05
     0.226E+01    -0.566E-04     0.120E-03    -0.683E-04    -0.212E-05
     0.226E+01    -0.574E-04     0.113E-03    -0.680E-04     0.196E-05
     0.227E+01    -0.583E-04     0.105E-03    -0.675E-04     0.627E-05
     0.228E+01    -0.591E-04     0.981E-04    -0.670E-04     0.106E-04
     0.228E+01    -0.600E-04     0.914E-04    -0.662E-04     0.147E-04
     0.229E+01    -0.609E-04     0.855E-04    -0.654E-04     0.184E-04
     0.230E+01    -0.618E-04     0.807E-04    -0.645E-04     0.215E-04
     0.230E+01    -0.628E-04     0.772E-04    -0.636E-04     0.238E-04
     0.231E+01    -0.638E-04     0.752E-04    -0.627E-04     0.251E-04
     0.232E+01    -0.648E-04     0.748E-04    -0.618E-04     0.255E-04
     0.232E+01    -0.659E-04     0.760E-04    -0.610E-04     0.247E-04
     0.233E+01    -0.670E-04     0.788E-04    -0.604E-04     0.228E-04
     0.234E+01    -0.681E-04     0.832E-04    -0.599E-04     0.199E-04
     0.234E+01    -0.693E-04     0.891E-04    -0.596E-04     0.159E-04
     0.235E+01    -0.705E-04     0.962E-04    -0.595E-04     0.109E-04
     0.236E+01    -0.717E-04     0.104E-03    -0.596E-04     0.527E-05
     0.236E+01    -0.729E-04     0.113E-03    -0.601E-04    -0.990E-06
     0.237E+01    -0.741E-04     0.122E-03    -0.608E-04    -0.763E-05
     0.238E+01    -0.753E-04     0.131E-03    -0.618E-04    -0.144E-04
     0.238E+01    -0.765E-04     0.140E-03    -0.631E-04    -0.212E-04
     0.239E+01    -0.777E-04     0.149E-03    -0.646E-04    -0.276E-04
     0.240E+01    -0.788E-04     0.156E-03    -0.664E-04    -0.336E-04
     0.240E+01    -0.798E-04     0.163E-03    -0.684E-04    -0.388E-04
     0.241E+01    -0.808E-04     0.168E-03    -0.706E-04    -0.431E-04
     0.242E+01    -0.818E-04     0.171E-03    -0.730E-04    -0.464E-04
     0.242E+01    -0.827E-04     0.173E-03    -0.754E-04    -0.486E-04
     0.243E+01    -0.835E-04     0.173E-03    -0.779E-04    -0.495E-04
     0.243E+01    -0.843E-04     0.172E-03    -0.804E-04    -0.493E-04
     0.244E+01    -0.850E-04     0.169E-03    -0.829E-04    -0.478E-04
     0.245E+01    -0.857E-04     0.165E-03    -0.853E-04    -0.453E-04
     0.245E+01    -0.863E-04     0.160E-03    -0.876E-04    -0.418E-04
     0.246E+01    -0.868E-04     0.154E-03    -0.897E-04    -0.375E-04
     0.247E+01    -0.874E-04     0.147E-03    -0.917E-04    -0.325E-04
     0.247E+01    -0.878E-04     0.139E-03    -0.935E-04    -0.271E-04
     0.248E+01    -0.883E-04     0.132E-03    -0.951E-04    -0.216E-04
     0.249E+01    -0.887E-04     0.125E-03    -0.965E-04    -0.160E-04
     0.249E+01    -0.892E-04     0.119E-03    -0.977E-04    -0.108E-04
     0.250E+01    -0.896E-04     0.114E-03    -0.987E-04    -0.604E-05
     0.251E+01    -0.900E-04     0.110E-03    -0.996E-04    -0.200E-05
     0.251E+01    -0.904E-04     0.107E-03    -0.100E-03     0.115E-05
     0.252E+01    -0.908E-04     0.105E-03    -0.101E-03     0.329E-05
     0.253E+01    -0.913E-04     0.105E-03    -0.102E-03     0.432E-05
     0.253E+01    -0.917E-04     0.107E-03    -0.103E-03     0.419E-05
     0.254E+01    -0.922E-04     0.110E-03    -0.104E-03     0.291E-05
     0.255E+01    -0.927E-04     0.115E-03    -0.105E-03     0.536E-06
     0.255E+01    -0.932E-04     0.121E-03    -0.106E-03    -0.284E-05
     0.256E+01    -0.937E-04     0.128E-03    -0.107E-03    -0.707E-05
     0.257E+01    -0.942E-04     0.135E-03    -0.109E-03    -0.120E-04
     0.257E+01    -0.947E-04     0.144E-03    -0.111E-03    -0.173E-04
     0.258E+01    -0.952E-04     0.152E-03    -0.113E-03    -0.229E-04
     0.259E+01    -0.957E-04     0.160E-03    -0.116E-03    -0.284E-04
     0.259E+01    -0.961E-04     0.168E-03    -0.119E-03    -0.336E-04
     0.260E+01    -0.965E-04     0.175E-03    -0.122E-03    -0.382E-04
     0.260E+01    -0.969E-04     0.181E-03    -0.126E-03    -0.420E-04
     0.261E+01    -0.972E-04     0.186E-03    -0.130E-03    -0.447E-04
     0.262E+01    -0.974E-04     0.189E-03    -0.134E-03    -0.462E-04
     0.262E+01    -0.976E-04     0.191E-03    -0.138E-03    -0.464E-04
     0.263E+01    -0.977E-04     0.191E-03    -0.143E-03    -0.450E-04
     0.264E+01    -0.978E-04     0.189E-03    -0.147E-03    -0.422E-04
     0.264E+01    -0.977E-04     0.186E-03    -0.151E-03    -0.378E-04
     0.265E+01    -0.976E-04     0.181E-03    -0.155E-03    -0.320E-04
     0.266E+01    -0.974E-04     0.176E-03    -0.159E-03    -0.249E-04
     0.266E+01    -0.971E-04     0.169E-03    -0.163E-03    -0.166E-04
     0.267E+01    -0.967E-04     0.161E-03    -0.166E-03    -0.743E-05
     0.268E+01    -0.963E-04     0.153E-03    -0.169E-03     0.247E-05
     0.268E+01    -0.957E-04     0.145E-03    -0.171E-03     0.128E-04
     0.269E+01    -0.952E-04     0.136E-03    -0.173E-03     0.232E-04
     0.270E+01    -0.945E-04     0.129E-03    -0.174E-03     0.335E-04
     0.270E+01    -0.938E-04     0.122E-03    -0.174E-03     0.432E-04
     0.271E+01    -0.931E-04     0.116E-03    -0.174E-03     0.522E-04
     0.272E+01    -0.923E-04     0.111E-03    -0.174E-03     0.603E-04
     0.272E+01    -0.915E-04     0.107E-03    -0.173E-03     0.671E-04
     0.273E+01    -0.907E-04     0.106E-03    -0.172E-03     0.725E-04
     0.274E+01    -0.899E-04     0.105E-03    -0.170E-03     0.765E-04
     0.274E+01    -0.890E-04     0.106E-03    -0.168E-03     0.789E-04
     0.275E+01    -0.882E-04     0.109E-03    -0.165E-03     0.797E-04
     0.276E+01    -0.873E-04     0.113E-03    -0.163E-03     0.791E-04
     0.276E+01    -0.865E-04     0.118E-03    -0.161E-03     0.772E-04
     0.277E+01    -0.856E-04     0.124E-03    -0.158E-03     0.742E-04
     0.278E+01    -0.847E-04     0.130E-03    -0.156E-03     0.702E-04
     0.278E+01    -0.838E-04     0.137E-03    -0.154E-03     0.656E-04
     0.279E+01    -0.828E-04     0.144E-03    -0.152E-03     0.607E-04
     0.279E+01    -0.818E-04     0.151E-03    -0.150E-03     0.558E-04
     0.280E+01    -0.808E-04     0.157E-03    -0.149E-03     0.512E-04
     0.281E+01    -0.797E-04     0.163E-03    -0.148E-03     0.473E-04
     0.281E+01    -0.785E-04     0.167E-03    -0.147E-03     0.443E-04
     0.282E+01    -0.772E-04     0.170E-03    -0.147E-03     0.426E-04
     0.283E+01    -0.758E-04     0.172E-03    -0.146E-03     0.423E-04
     0.283E+01    -0.742E-04     0.172E-03    -0.146E-03     0.437E-04
     0.284E+01    -0.725E-04     0.170E-03    -0.146E-03     0.469E-04
     0.285E+01    -0.706E-04     0.168E-03    -0.145E-03     0.518E-04
     0.285E+01    -0.685E-04     0.164E-03    -0.144E-03     0.585E-04
     0.286E+01    -0.662E-04     0.158E-03    -0.143E-03     0.669E-04
     0.287E+01    -0.637E-04     0.152E-03    -0.142E-03     0.768E-04
     0.287E+01    -0.609E-04     0.145E-03    -0.139E-03     0.879E-04
     0.288E+01    -0.579E-04     0.137E-03    -0.136E-03     0.999E-04
     0.289E+01    -0.546E-04     0.129E-03    -0.131E-03     0.113E-03
     0.289E+01    -0.510E-04     0.122E-03    -0.126E-03     0.125E-03
     0.290E+01    -0.472E-04     0.115E-03    -0.119E-03     0.138E-03
     0.291E+01    -0.430E-04     0.108E-03    -0.111E-03     0.150E-03
     0.291E+01    -0.385E-04     0.103E-03    -0.102E-03     0.161E-03
     0.292E+01    -0.337E-04     0.984E-04    -0.908E-04     0.170E-03
     0.293E+01    -0.285E-04     0.956E-04    -0.783E-04     0.177E-03
     0.293E+01    -0.230E-04     0.943E-04    -0.644E-04     0.183E-03
     0.294E+01    -0.171E-04     0.946E-04    -0.491E-04     0.185E-03
     0.295E+01    -0.108E-04     0.964E-04    -0.323E-04     0.185E-03
     0.295E+01    -0.417E-05     0.998E-04    -0.143E-04     0.183E-03
     0.296E+01     0.290E-05     0.104E-03     0.485E-05     0.177E-03
     0.296E+01     0.104E-04     0.110E-03     0.250E-04     0.169E-03
     0.297E+01     0.183E-04     0.117E-03     0.460E-04     0.157E-03
     0.298E+01     0.267E-04     0.125E-03     0.677E-04     0.144E-03
     0.298E+01     0.356E-04     0.133E-03     0.898E-04     0.128E-03
     0.299E+01     0.450E-04     0.141E-03     0.112E-03     0.110E-03
     0.300E+01     0.550E-04     0.149E-03     0.134E-03     0.911E-04
     0.300E+01     0.654E-04     0.156E-03     0.157E-03     0.710E-04
     0.301E+01     0.765E-04     0.162E-03     0.178E-03     0.504E-04
     0.302E+01     0.881E-04     0.167E-03     0.200E-03     0.297E-04
     0.302E+01     0.100E-03     0.170E-03     0.220E-03     0.943E-05
     0.303E+01     0.113E-03     0.172E-03     0.240E-03    -0.100E-04
     0.304E+01     0.126E-03     0.172E-03     0.258E-03    -0.283E-04
     0.304E+01     0.140E-03     0.170E-03     0.275E-03    -0.450E-04
     0.305E+01     0.155E-03     0.166E-03     0.291E-03    -0.600E-04
     0.306E+01     0.170E-03     0.160E-03     0.305E-03    -0.730E-04
     0.306E+01     0.185E-03     0.152E-03     0.318E-03    -0.840E-04
     0.307E+01     0.201E-03     0.143E-03     0.329E-03    -0.930E-04
     0.308E+01     0.217E-03     0.132E-03     0.339E-03    -0.100E-03
     0.308E+01     0.234E-03     0.120E-03     0.347E-03    -0.106E-03
     0.309E+01     0.251E-03     0.107E-03     0.353E-03    -0.110E-03
     0.310E+01     0.267E-03     0.942E-04     0.358E-03    -0.113E-03
     0.310E+01     0.284E-03     0.806E-04     0.360E-03    -0.116E-03
     0.311E+01     0.301E-03     0.671E-04     0.361E-03    -0.119E-03
     0.312E+01     0.317E-03     0.540E-04     0.361E-03    -0.122E-03
     0.312E+01     0.333E-03     0.416E-04     0.358E-03    -0.126E-03
     0.313E+01     0.348E-03     0.301E-04     0.354E-03    -0.133E-03
     0.314E+01     0.362E-03     0.198E-04     0.348E-03    -0.141E-03
     0.314E+01     0.376E-03     0.107E-04     0.341E-03    -0.152E-03
