 IPOUT_ERRFLD: plasma response for an external perturbation on the control surface
        mpert:      40
      mthsurf:     960
        perturbed senergy:     0.374E+02
        perturbed penergy:     0.293E+02
           maximum torque:     0.132E+02
          binfun strength:     0.114E-02
         bplafun strength:     0.970E-03
         boutfun strength:     0.164E-02
 MODES
       m         rebin         imbin        rebout        imbout
     0.124E+01    -0.131E-03    -0.709E-04    -0.854E-03     0.178E-02
     0.124E+01    -0.131E-03    -0.775E-04    -0.989E-03     0.172E-02
     0.125E+01    -0.128E-03    -0.839E-04    -0.112E-02     0.164E-02
     0.126E+01    -0.123E-03    -0.897E-04    -0.124E-02     0.156E-02
     0.126E+01    -0.117E-03    -0.948E-04    -0.135E-02     0.146E-02
     0.127E+01    -0.108E-03    -0.989E-04    -0.145E-02     0.136E-02
     0.128E+01    -0.982E-04    -0.102E-03    -0.155E-02     0.126E-02
     0.128E+01    -0.870E-04    -0.103E-03    -0.164E-02     0.114E-02
     0.129E+01    -0.748E-04    -0.104E-03    -0.171E-02     0.102E-02
     0.130E+01    -0.620E-04    -0.102E-03    -0.178E-02     0.901E-03
     0.130E+01    -0.488E-04    -0.995E-04    -0.184E-02     0.774E-03
     0.131E+01    -0.355E-04    -0.953E-04    -0.189E-02     0.643E-03
     0.132E+01    -0.225E-04    -0.896E-04    -0.193E-02     0.510E-03
     0.132E+01    -0.100E-04    -0.827E-04    -0.195E-02     0.374E-03
     0.133E+01     0.162E-05    -0.748E-04    -0.197E-02     0.237E-03
     0.134E+01     0.123E-04    -0.659E-04    -0.198E-02     0.994E-04
     0.134E+01     0.217E-04    -0.565E-04    -0.198E-02    -0.390E-04
     0.135E+01     0.298E-04    -0.466E-04    -0.197E-02    -0.177E-03
     0.135E+01     0.364E-04    -0.366E-04    -0.195E-02    -0.315E-03
     0.136E+01     0.415E-04    -0.267E-04    -0.193E-02    -0.452E-03
     0.137E+01     0.451E-04    -0.173E-04    -0.189E-02    -0.587E-03
     0.137E+01     0.472E-04    -0.846E-05    -0.184E-02    -0.720E-03
     0.138E+01     0.478E-04    -0.550E-06    -0.179E-02    -0.850E-03
     0.139E+01     0.472E-04     0.625E-05    -0.172E-02    -0.978E-03
     0.139E+01     0.453E-04     0.118E-04    -0.165E-02    -0.110E-02
     0.140E+01     0.425E-04     0.158E-04    -0.157E-02    -0.122E-02
     0.141E+01     0.389E-04     0.184E-04    -0.148E-02    -0.134E-02
     0.141E+01     0.348E-04     0.193E-04    -0.139E-02    -0.145E-02
     0.142E+01     0.303E-04     0.186E-04    -0.128E-02    -0.155E-02
     0.143E+01     0.256E-04     0.163E-04    -0.117E-02    -0.165E-02
     0.143E+01     0.211E-04     0.124E-04    -0.106E-02    -0.174E-02
     0.144E+01     0.168E-04     0.704E-05    -0.933E-03    -0.182E-02
     0.145E+01     0.131E-04     0.404E-06    -0.803E-03    -0.190E-02
     0.145E+01     0.997E-05    -0.737E-05    -0.668E-03    -0.196E-02
     0.146E+01     0.765E-05    -0.161E-04    -0.529E-03    -0.202E-02
     0.147E+01     0.621E-05    -0.255E-04    -0.385E-03    -0.207E-02
     0.147E+01     0.573E-05    -0.354E-04    -0.237E-03    -0.211E-02
     0.148E+01     0.623E-05    -0.456E-04    -0.872E-04    -0.213E-02
     0.149E+01     0.771E-05    -0.558E-04     0.648E-04    -0.215E-02
     0.149E+01     0.101E-04    -0.657E-04     0.218E-03    -0.216E-02
     0.150E+01     0.134E-04    -0.751E-04     0.371E-03    -0.215E-02
     0.151E+01     0.174E-04    -0.839E-04     0.524E-03    -0.213E-02
     0.151E+01     0.220E-04    -0.919E-04     0.675E-03    -0.211E-02
     0.152E+01     0.271E-04    -0.988E-04     0.824E-03    -0.207E-02
     0.152E+01     0.324E-04    -0.105E-03     0.969E-03    -0.202E-02
     0.153E+01     0.378E-04    -0.109E-03     0.111E-02    -0.195E-02
     0.154E+01     0.431E-04    -0.113E-03     0.125E-02    -0.188E-02
     0.154E+01     0.481E-04    -0.115E-03     0.137E-02    -0.180E-02
     0.155E+01     0.526E-04    -0.115E-03     0.150E-02    -0.170E-02
     0.156E+01     0.565E-04    -0.115E-03     0.161E-02    -0.160E-02
     0.156E+01     0.595E-04    -0.113E-03     0.172E-02    -0.149E-02
     0.157E+01     0.616E-04    -0.111E-03     0.181E-02    -0.137E-02
     0.158E+01     0.626E-04    -0.108E-03     0.190E-02    -0.124E-02
     0.158E+01     0.624E-04    -0.104E-03     0.198E-02    -0.111E-02
     0.159E+01     0.611E-04    -0.990E-04     0.204E-02    -0.969E-03
     0.160E+01     0.586E-04    -0.941E-04     0.210E-02    -0.826E-03
     0.160E+01     0.549E-04    -0.890E-04     0.214E-02    -0.678E-03
     0.161E+01     0.501E-04    -0.839E-04     0.217E-02    -0.528E-03
     0.162E+01     0.443E-04    -0.791E-04     0.219E-02    -0.376E-03
     0.162E+01     0.376E-04    -0.746E-04     0.219E-02    -0.223E-03
     0.163E+01     0.301E-04    -0.706E-04     0.219E-02    -0.701E-04
     0.164E+01     0.220E-04    -0.672E-04     0.217E-02     0.815E-04
     0.164E+01     0.135E-04    -0.644E-04     0.214E-02     0.231E-03
     0.165E+01     0.474E-05    -0.625E-04     0.210E-02     0.378E-03
     0.166E+01    -0.403E-05    -0.613E-04     0.205E-02     0.521E-03
     0.166E+01    -0.126E-04    -0.608E-04     0.199E-02     0.659E-03
     0.167E+01    -0.209E-04    -0.612E-04     0.192E-02     0.792E-03
     0.168E+01    -0.287E-04    -0.622E-04     0.185E-02     0.920E-03
     0.168E+01    -0.357E-04    -0.638E-04     0.176E-02     0.104E-02
     0.169E+01    -0.420E-04    -0.659E-04     0.166E-02     0.115E-02
     0.170E+01    -0.473E-04    -0.684E-04     0.156E-02     0.126E-02
     0.170E+01    -0.516E-04    -0.712E-04     0.145E-02     0.136E-02
     0.171E+01    -0.548E-04    -0.741E-04     0.134E-02     0.145E-02
     0.171E+01    -0.568E-04    -0.769E-04     0.122E-02     0.153E-02
     0.172E+01    -0.578E-04    -0.795E-04     0.109E-02     0.160E-02
     0.173E+01    -0.577E-04    -0.817E-04     0.966E-03     0.166E-02
     0.173E+01    -0.565E-04    -0.835E-04     0.835E-03     0.172E-02
     0.174E+01    -0.545E-04    -0.847E-04     0.702E-03     0.176E-02
     0.175E+01    -0.516E-04    -0.852E-04     0.567E-03     0.179E-02
     0.175E+01    -0.480E-04    -0.849E-04     0.432E-03     0.182E-02
     0.176E+01    -0.438E-04    -0.839E-04     0.296E-03     0.183E-02
     0.177E+01    -0.393E-04    -0.819E-04     0.160E-03     0.184E-02
     0.177E+01    -0.345E-04    -0.792E-04     0.255E-04     0.183E-02
     0.178E+01    -0.296E-04    -0.756E-04    -0.107E-03     0.182E-02
     0.179E+01    -0.249E-04    -0.712E-04    -0.238E-03     0.179E-02
     0.179E+01    -0.203E-04    -0.662E-04    -0.365E-03     0.176E-02
     0.180E+01    -0.161E-04    -0.606E-04    -0.490E-03     0.172E-02
     0.181E+01    -0.124E-04    -0.546E-04    -0.610E-03     0.167E-02
     0.181E+01    -0.922E-05    -0.482E-04    -0.725E-03     0.161E-02
     0.182E+01    -0.670E-05    -0.417E-04    -0.835E-03     0.154E-02
     0.183E+01    -0.488E-05    -0.352E-04    -0.940E-03     0.147E-02
     0.183E+01    -0.378E-05    -0.288E-04    -0.104E-02     0.139E-02
     0.184E+01    -0.338E-05    -0.228E-04    -0.113E-02     0.130E-02
     0.185E+01    -0.368E-05    -0.172E-04    -0.121E-02     0.120E-02
     0.185E+01    -0.461E-05    -0.122E-04    -0.129E-02     0.110E-02
     0.186E+01    -0.611E-05    -0.784E-05    -0.136E-02     0.998E-03
     0.187E+01    -0.809E-05    -0.435E-05    -0.142E-02     0.888E-03
     0.187E+01    -0.104E-04    -0.174E-05    -0.147E-02     0.773E-03
     0.188E+01    -0.131E-04    -0.790E-07    -0.151E-02     0.656E-03
     0.188E+01    -0.158E-04     0.606E-06    -0.155E-02     0.535E-03
     0.189E+01    -0.186E-04     0.311E-06    -0.157E-02     0.412E-03
     0.190E+01    -0.212E-04    -0.939E-06    -0.159E-02     0.289E-03
     0.190E+01    -0.236E-04    -0.310E-05    -0.159E-02     0.164E-03
     0.191E+01    -0.257E-04    -0.609E-05    -0.159E-02     0.403E-04
     0.192E+01    -0.274E-04    -0.982E-05    -0.158E-02    -0.827E-04
     0.192E+01    -0.286E-04    -0.142E-04    -0.156E-02    -0.204E-03
     0.193E+01    -0.292E-04    -0.191E-04    -0.152E-02    -0.322E-03
     0.194E+01    -0.293E-04    -0.243E-04    -0.149E-02    -0.438E-03
     0.194E+01    -0.287E-04    -0.297E-04    -0.144E-02    -0.549E-03
     0.195E+01    -0.275E-04    -0.353E-04    -0.138E-02    -0.656E-03
     0.196E+01    -0.258E-04    -0.407E-04    -0.132E-02    -0.757E-03
     0.196E+01    -0.236E-04    -0.460E-04    -0.125E-02    -0.852E-03
     0.197E+01    -0.210E-04    -0.509E-04    -0.117E-02    -0.941E-03
     0.198E+01    -0.180E-04    -0.554E-04    -0.109E-02    -0.102E-02
     0.198E+01    -0.148E-04    -0.593E-04    -0.101E-02    -0.110E-02
     0.199E+01    -0.115E-04    -0.626E-04    -0.915E-03    -0.116E-02
     0.200E+01    -0.819E-05    -0.651E-04    -0.821E-03    -0.122E-02
     0.200E+01    -0.504E-05    -0.670E-04    -0.724E-03    -0.127E-02
     0.201E+01    -0.216E-05    -0.681E-04    -0.625E-03    -0.132E-02
     0.202E+01     0.324E-06    -0.685E-04    -0.525E-03    -0.135E-02
     0.202E+01     0.230E-05    -0.682E-04    -0.424E-03    -0.138E-02
     0.203E+01     0.365E-05    -0.673E-04    -0.324E-03    -0.139E-02
     0.204E+01     0.431E-05    -0.657E-04    -0.224E-03    -0.140E-02
     0.204E+01     0.420E-05    -0.637E-04    -0.126E-03    -0.140E-02
     0.205E+01     0.327E-05    -0.613E-04    -0.298E-04    -0.140E-02
     0.206E+01     0.150E-05    -0.586E-04     0.635E-04    -0.138E-02
     0.206E+01    -0.112E-05    -0.557E-04     0.154E-03    -0.136E-02
     0.207E+01    -0.457E-05    -0.527E-04     0.240E-03    -0.133E-02
     0.207E+01    -0.880E-05    -0.497E-04     0.322E-03    -0.130E-02
     0.208E+01    -0.137E-04    -0.469E-04     0.400E-03    -0.126E-02
     0.209E+01    -0.193E-04    -0.443E-04     0.473E-03    -0.121E-02
     0.209E+01    -0.255E-04    -0.420E-04     0.541E-03    -0.116E-02
     0.210E+01    -0.320E-04    -0.401E-04     0.603E-03    -0.111E-02
     0.211E+01    -0.388E-04    -0.385E-04     0.660E-03    -0.105E-02
     0.211E+01    -0.459E-04    -0.374E-04     0.712E-03    -0.983E-03
     0.212E+01    -0.529E-04    -0.367E-04     0.757E-03    -0.917E-03
     0.213E+01    -0.598E-04    -0.365E-04     0.797E-03    -0.849E-03
     0.213E+01    -0.665E-04    -0.366E-04     0.831E-03    -0.778E-03
     0.214E+01    -0.728E-04    -0.370E-04     0.860E-03    -0.705E-03
     0.215E+01    -0.786E-04    -0.377E-04     0.882E-03    -0.632E-03
     0.215E+01    -0.839E-04    -0.386E-04     0.900E-03    -0.557E-03
     0.216E+01    -0.885E-04    -0.395E-04     0.911E-03    -0.482E-03
     0.217E+01    -0.924E-04    -0.404E-04     0.917E-03    -0.406E-03
     0.217E+01    -0.955E-04    -0.412E-04     0.918E-03    -0.331E-03
     0.218E+01    -0.979E-04    -0.418E-04     0.914E-03    -0.257E-03
     0.219E+01    -0.994E-04    -0.420E-04     0.905E-03    -0.183E-03
     0.219E+01    -0.100E-03    -0.418E-04     0.892E-03    -0.110E-03
     0.220E+01    -0.100E-03    -0.410E-04     0.874E-03    -0.387E-04
     0.221E+01    -0.998E-04    -0.397E-04     0.851E-03     0.310E-04
     0.221E+01    -0.986E-04    -0.376E-04     0.824E-03     0.986E-04
     0.222E+01    -0.970E-04    -0.349E-04     0.793E-03     0.164E-03
     0.223E+01    -0.949E-04    -0.314E-04     0.759E-03     0.227E-03
     0.223E+01    -0.925E-04    -0.272E-04     0.721E-03     0.287E-03
     0.224E+01    -0.900E-04    -0.223E-04     0.680E-03     0.345E-03
     0.224E+01    -0.873E-04    -0.167E-04     0.635E-03     0.399E-03
     0.225E+01    -0.846E-04    -0.104E-04     0.588E-03     0.450E-03
     0.226E+01    -0.820E-04    -0.366E-05     0.538E-03     0.497E-03
     0.226E+01    -0.796E-04     0.358E-05     0.487E-03     0.541E-03
     0.227E+01    -0.774E-04     0.112E-04     0.433E-03     0.580E-03
     0.228E+01    -0.755E-04     0.190E-04     0.377E-03     0.616E-03
     0.228E+01    -0.739E-04     0.269E-04     0.321E-03     0.647E-03
     0.229E+01    -0.727E-04     0.349E-04     0.263E-03     0.674E-03
     0.230E+01    -0.717E-04     0.427E-04     0.205E-03     0.697E-03
     0.230E+01    -0.711E-04     0.502E-04     0.146E-03     0.715E-03
     0.231E+01    -0.708E-04     0.574E-04     0.879E-04     0.728E-03
     0.232E+01    -0.706E-04     0.640E-04     0.300E-04     0.737E-03
     0.232E+01    -0.707E-04     0.701E-04    -0.272E-04     0.742E-03
     0.233E+01    -0.708E-04     0.756E-04    -0.832E-04     0.742E-03
     0.234E+01    -0.709E-04     0.803E-04    -0.138E-03     0.737E-03
     0.234E+01    -0.709E-04     0.842E-04    -0.190E-03     0.729E-03
     0.235E+01    -0.707E-04     0.874E-04    -0.241E-03     0.716E-03
     0.236E+01    -0.702E-04     0.898E-04    -0.289E-03     0.700E-03
     0.236E+01    -0.693E-04     0.914E-04    -0.334E-03     0.679E-03
     0.237E+01    -0.680E-04     0.923E-04    -0.376E-03     0.656E-03
     0.238E+01    -0.662E-04     0.925E-04    -0.415E-03     0.629E-03
     0.238E+01    -0.638E-04     0.921E-04    -0.451E-03     0.599E-03
     0.239E+01    -0.608E-04     0.911E-04    -0.483E-03     0.566E-03
     0.240E+01    -0.571E-04     0.897E-04    -0.511E-03     0.532E-03
     0.240E+01    -0.528E-04     0.879E-04    -0.536E-03     0.495E-03
     0.241E+01    -0.478E-04     0.859E-04    -0.556E-03     0.457E-03
     0.242E+01    -0.422E-04     0.838E-04    -0.573E-03     0.417E-03
     0.242E+01    -0.361E-04     0.816E-04    -0.585E-03     0.377E-03
     0.243E+01    -0.294E-04     0.794E-04    -0.594E-03     0.335E-03
     0.243E+01    -0.224E-04     0.774E-04    -0.599E-03     0.294E-03
     0.244E+01    -0.150E-04     0.755E-04    -0.601E-03     0.252E-03
     0.245E+01    -0.747E-05     0.739E-04    -0.599E-03     0.211E-03
     0.245E+01     0.214E-06     0.725E-04    -0.594E-03     0.170E-03
     0.246E+01     0.788E-05     0.715E-04    -0.585E-03     0.130E-03
     0.247E+01     0.154E-04     0.708E-04    -0.573E-03     0.903E-04
     0.247E+01     0.227E-04     0.704E-04    -0.559E-03     0.520E-04
     0.248E+01     0.297E-04     0.703E-04    -0.542E-03     0.150E-04
     0.249E+01     0.361E-04     0.705E-04    -0.523E-03    -0.207E-04
     0.249E+01     0.421E-04     0.708E-04    -0.501E-03    -0.549E-04
     0.250E+01     0.474E-04     0.712E-04    -0.478E-03    -0.875E-04
     0.251E+01     0.521E-04     0.717E-04    -0.453E-03    -0.118E-03
     0.251E+01     0.561E-04     0.721E-04    -0.426E-03    -0.148E-03
     0.252E+01     0.593E-04     0.724E-04    -0.398E-03    -0.175E-03
     0.253E+01     0.617E-04     0.725E-04    -0.368E-03    -0.201E-03
     0.253E+01     0.635E-04     0.723E-04    -0.338E-03    -0.225E-03
     0.254E+01     0.645E-04     0.717E-04    -0.307E-03    -0.247E-03
     0.255E+01     0.650E-04     0.707E-04    -0.275E-03    -0.268E-03
     0.255E+01     0.648E-04     0.692E-04    -0.242E-03    -0.286E-03
     0.256E+01     0.641E-04     0.671E-04    -0.209E-03    -0.303E-03
     0.257E+01     0.630E-04     0.645E-04    -0.175E-03    -0.318E-03
     0.257E+01     0.616E-04     0.613E-04    -0.141E-03    -0.332E-03
     0.258E+01     0.600E-04     0.574E-04    -0.107E-03    -0.343E-03
     0.259E+01     0.583E-04     0.531E-04    -0.730E-04    -0.353E-03
     0.259E+01     0.565E-04     0.482E-04    -0.389E-04    -0.360E-03
     0.260E+01     0.548E-04     0.428E-04    -0.476E-05    -0.366E-03
     0.260E+01     0.532E-04     0.370E-04     0.291E-04    -0.370E-03
     0.261E+01     0.519E-04     0.309E-04     0.628E-04    -0.372E-03
     0.262E+01     0.508E-04     0.246E-04     0.960E-04    -0.372E-03
     0.262E+01     0.501E-04     0.182E-04     0.129E-03    -0.370E-03
     0.263E+01     0.497E-04     0.117E-04     0.161E-03    -0.366E-03
     0.264E+01     0.496E-04     0.534E-05     0.192E-03    -0.360E-03
     0.264E+01     0.500E-04    -0.859E-06     0.222E-03    -0.351E-03
     0.265E+01     0.507E-04    -0.677E-05     0.251E-03    -0.341E-03
     0.266E+01     0.517E-04    -0.123E-04     0.279E-03    -0.329E-03
     0.266E+01     0.529E-04    -0.174E-04     0.306E-03    -0.314E-03
     0.267E+01     0.543E-04    -0.219E-04     0.331E-03    -0.298E-03
     0.268E+01     0.559E-04    -0.259E-04     0.354E-03    -0.280E-03
     0.268E+01     0.575E-04    -0.292E-04     0.375E-03    -0.260E-03
     0.269E+01     0.590E-04    -0.319E-04     0.394E-03    -0.238E-03
     0.270E+01     0.605E-04    -0.339E-04     0.411E-03    -0.215E-03
     0.270E+01     0.617E-04    -0.354E-04     0.426E-03    -0.190E-03
     0.271E+01     0.626E-04    -0.362E-04     0.438E-03    -0.164E-03
     0.272E+01     0.631E-04    -0.364E-04     0.447E-03    -0.137E-03
     0.272E+01     0.632E-04    -0.362E-04     0.454E-03    -0.109E-03
     0.273E+01     0.629E-04    -0.355E-04     0.458E-03    -0.802E-04
     0.274E+01     0.620E-04    -0.345E-04     0.459E-03    -0.512E-04
     0.274E+01     0.606E-04    -0.333E-04     0.457E-03    -0.220E-04
     0.275E+01     0.586E-04    -0.319E-04     0.453E-03     0.721E-05
     0.276E+01     0.561E-04    -0.305E-04     0.446E-03     0.361E-04
     0.276E+01     0.531E-04    -0.291E-04     0.436E-03     0.646E-04
     0.277E+01     0.496E-04    -0.279E-04     0.423E-03     0.923E-04
     0.278E+01     0.456E-04    -0.269E-04     0.408E-03     0.119E-03
     0.278E+01     0.414E-04    -0.261E-04     0.390E-03     0.145E-03
     0.279E+01     0.368E-04    -0.258E-04     0.370E-03     0.169E-03
     0.279E+01     0.321E-04    -0.258E-04     0.348E-03     0.192E-03
     0.280E+01     0.273E-04    -0.263E-04     0.324E-03     0.213E-03
     0.281E+01     0.225E-04    -0.272E-04     0.299E-03     0.233E-03
     0.281E+01     0.179E-04    -0.285E-04     0.272E-03     0.250E-03
     0.282E+01     0.134E-04    -0.303E-04     0.243E-03     0.266E-03
     0.283E+01     0.914E-05    -0.324E-04     0.214E-03     0.279E-03
     0.283E+01     0.528E-05    -0.349E-04     0.183E-03     0.291E-03
     0.284E+01     0.184E-05    -0.377E-04     0.152E-03     0.300E-03
     0.285E+01    -0.114E-05    -0.407E-04     0.120E-03     0.308E-03
     0.285E+01    -0.361E-05    -0.438E-04     0.881E-04     0.313E-03
     0.286E+01    -0.555E-05    -0.470E-04     0.560E-04     0.316E-03
     0.287E+01    -0.696E-05    -0.501E-04     0.238E-04     0.318E-03
     0.287E+01    -0.785E-05    -0.530E-04    -0.813E-05     0.317E-03
     0.288E+01    -0.826E-05    -0.558E-04    -0.397E-04     0.315E-03
     0.289E+01    -0.822E-05    -0.582E-04    -0.709E-04     0.310E-03
     0.289E+01    -0.780E-05    -0.602E-04    -0.101E-03     0.304E-03
     0.290E+01    -0.707E-05    -0.618E-04    -0.131E-03     0.296E-03
     0.291E+01    -0.611E-05    -0.629E-04    -0.160E-03     0.287E-03
     0.291E+01    -0.501E-05    -0.635E-04    -0.189E-03     0.276E-03
     0.292E+01    -0.386E-05    -0.636E-04    -0.216E-03     0.263E-03
     0.293E+01    -0.275E-05    -0.631E-04    -0.242E-03     0.249E-03
     0.293E+01    -0.179E-05    -0.621E-04    -0.267E-03     0.234E-03
     0.294E+01    -0.105E-05    -0.606E-04    -0.291E-03     0.217E-03
     0.295E+01    -0.613E-06    -0.586E-04    -0.313E-03     0.200E-03
     0.295E+01    -0.560E-06    -0.563E-04    -0.335E-03     0.181E-03
     0.296E+01    -0.946E-06    -0.536E-04    -0.354E-03     0.160E-03
     0.296E+01    -0.182E-05    -0.506E-04    -0.373E-03     0.139E-03
     0.297E+01    -0.320E-05    -0.475E-04    -0.389E-03     0.117E-03
     0.298E+01    -0.511E-05    -0.443E-04    -0.404E-03     0.934E-04
     0.298E+01    -0.755E-05    -0.412E-04    -0.417E-03     0.691E-04
     0.299E+01    -0.105E-04    -0.381E-04    -0.429E-03     0.440E-04
     0.300E+01    -0.139E-04    -0.351E-04    -0.438E-03     0.182E-04
     0.300E+01    -0.177E-04    -0.324E-04    -0.445E-03    -0.832E-05
     0.301E+01    -0.219E-04    -0.300E-04    -0.450E-03    -0.354E-04
     0.302E+01    -0.264E-04    -0.280E-04    -0.453E-03    -0.629E-04
     0.302E+01    -0.310E-04    -0.264E-04    -0.453E-03    -0.907E-04
     0.303E+01    -0.358E-04    -0.251E-04    -0.451E-03    -0.119E-03
     0.304E+01    -0.405E-04    -0.243E-04    -0.447E-03    -0.146E-03
     0.304E+01    -0.452E-04    -0.239E-04    -0.439E-03    -0.174E-03
     0.305E+01    -0.497E-04    -0.239E-04    -0.430E-03    -0.201E-03
     0.306E+01    -0.539E-04    -0.242E-04    -0.417E-03    -0.228E-03
     0.306E+01    -0.578E-04    -0.248E-04    -0.402E-03    -0.254E-03
     0.307E+01    -0.612E-04    -0.256E-04    -0.384E-03    -0.279E-03
     0.308E+01    -0.642E-04    -0.265E-04    -0.364E-03    -0.302E-03
     0.308E+01    -0.666E-04    -0.275E-04    -0.341E-03    -0.324E-03
     0.309E+01    -0.685E-04    -0.285E-04    -0.316E-03    -0.345E-03
     0.310E+01    -0.698E-04    -0.293E-04    -0.289E-03    -0.363E-03
     0.310E+01    -0.706E-04    -0.299E-04    -0.259E-03    -0.379E-03
     0.311E+01    -0.708E-04    -0.303E-04    -0.227E-03    -0.393E-03
     0.312E+01    -0.705E-04    -0.302E-04    -0.194E-03    -0.405E-03
     0.312E+01    -0.698E-04    -0.297E-04    -0.159E-03    -0.414E-03
     0.313E+01    -0.686E-04    -0.287E-04    -0.123E-03    -0.420E-03
     0.314E+01    -0.671E-04    -0.271E-04    -0.854E-04    -0.423E-03
     0.314E+01    -0.654E-04    -0.250E-04    -0.473E-04    -0.424E-03
