 IPEC_PMODB_CHETEST: Reconstructed perturbed mod b by chebyshev
 
    jac_out = boozer  
      cstep =    200      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)
   6.43974076E-02   -8  -1.37712993E-07   1.92581901E-07
   6.43974076E-02   -7  -1.37331993E-07   1.97264202E-07
   6.43974076E-02   -6  -2.45017539E-07   3.04886256E-07
   6.43974076E-02   -5  -4.49053753E-07   4.52779788E-07
   6.43974076E-02   -4  -3.86897184E-07   7.40470076E-07
   6.43974076E-02   -3   6.68635877E-07  -9.77352287E-08
   6.43974076E-02   -2   4.39598663E-06  -1.18968045E-05
   6.43974076E-02   -1   5.24837135E-05  -1.11633720E-04
   6.43974076E-02    0  -6.53448802E-04   1.70332495E-03
   6.43974076E-02    1   3.31187205E-05  -2.91856986E-05
   6.43974076E-02    2  -3.01914007E-05   8.91210215E-05
   6.43974076E-02    3  -1.63585110E-06   6.74261350E-06
   6.43974076E-02    4  -4.27900267E-06   4.00989839E-06
   6.43974076E-02    5   9.80478277E-07  -1.23503927E-06
   6.43974076E-02    6   4.23052382E-06  -4.72322205E-06
   6.43974076E-02    7   2.05913267E-06  -1.50455951E-06
   6.43974076E-02    8   1.75528821E-06  -1.70250805E-06
   6.43974076E-02    9   9.50168923E-07  -9.08959343E-07
   6.43974076E-02   10   5.79290679E-07  -7.14831601E-07
   6.43974076E-02   11   4.27410424E-07  -4.49816506E-07
   6.43974076E-02   12   3.05791455E-07  -3.22969695E-07
   6.43974076E-02   13   2.31964692E-07  -2.49875014E-07
   6.43974076E-02   14   2.00237524E-07  -1.84582677E-07
   6.43974076E-02   15   1.69454017E-07  -1.72427906E-07
   6.43974076E-02   16   1.65341626E-07  -1.55002437E-07
   6.43974076E-02   17   1.61694867E-07  -1.47760616E-07
   6.43974076E-02   18   1.30825293E-07  -1.52643897E-07
   6.43974076E-02   19   1.30893813E-07  -9.40303798E-08
   6.43974076E-02   20   5.29403591E-08  -6.14185002E-08
   6.93433620E-02  -12  -1.33337931E-08   1.45015451E-08
   6.93433620E-02  -11  -1.71080962E-08   1.85568690E-08
   6.93433620E-02  -10  -1.73880503E-08   2.66977089E-08
   6.93433620E-02   -9  -1.93534363E-08   3.09331031E-08
   6.93433620E-02   -8  -2.55588866E-08   3.64850135E-08
   6.93433620E-02   -7  -1.85690337E-08   2.58220178E-08
   6.93433620E-02   -6  -3.29954188E-08   6.37198723E-08
   6.93433620E-02   -5  -5.70211311E-08   6.42956509E-08
   6.93433620E-02   -4  -3.38943369E-08   1.18026213E-07
   6.93433620E-02   -3   4.50245192E-07  -4.14038502E-07
   6.93433620E-02   -2   6.19031159E-06  -1.34929571E-05
   6.93433620E-02   -1   5.67944354E-05  -1.18902474E-04
   6.93433620E-02    0  -6.54632452E-04   1.70622120E-03
   6.93433620E-02    1   3.40622458E-05  -3.17260354E-05
   6.93433620E-02    2  -2.73161384E-05   9.10686580E-05
   6.93433620E-02    3  -1.61580184E-06   4.12873122E-06
   6.93433620E-02    4  -9.65134434E-07   1.38344349E-06
   6.93433620E-02    5   1.05203845E-07  -1.75378116E-08
   6.93433620E-02    6   4.80082093E-07  -6.86125712E-07
   6.93433620E-02    7   2.49084954E-07  -1.47712631E-07
   6.93433620E-02    8   2.44039439E-07  -2.53840087E-07
   6.93433620E-02    9   1.40360082E-07  -1.37486574E-07
   6.93433620E-02   10   8.73252924E-08  -1.06362472E-07
   6.93433620E-02   11   6.02745773E-08  -6.78726961E-08
   6.93433620E-02   12   4.01581502E-08  -5.12902448E-08
   6.93433620E-02   13   3.54169867E-08  -3.86938808E-08
   6.93433620E-02   14   2.57116668E-08  -2.06837695E-08
   6.93433620E-02   15   1.62554722E-08  -2.64127973E-08
   6.93433620E-02   16   2.44945293E-08  -2.06770923E-08
   6.93433620E-02   17   2.04157307E-08  -1.62173224E-08
   6.93433620E-02   18   1.11927144E-08  -2.37108200E-08
   6.93433620E-02   19   1.83629146E-08  -1.66595138E-08
   6.93433620E-02   20  -9.88068584E-10  -4.05223789E-09
   7.42893164E-02  -12   8.10653165E-08  -5.60694502E-08
   7.42893164E-02  -11   6.72415161E-08  -6.27166143E-08
   7.42893164E-02  -10   6.20548577E-08  -9.35413526E-08
   7.42893164E-02   -9   9.39178736E-08  -1.07892733E-07
   7.42893164E-02   -8   8.78044212E-08  -1.20830038E-07
   7.42893164E-02   -7   9.99293358E-08  -1.45417091E-07
   7.42893164E-02   -6   1.79144777E-07  -1.79167774E-07
   7.42893164E-02   -5   3.35300156E-07  -3.26127297E-07
   7.42893164E-02   -4   3.19061165E-07  -4.95370804E-07
   7.42893164E-02   -3   2.38429528E-07  -7.35462547E-07
   7.42893164E-02   -2   7.99776424E-06  -1.46718063E-05
   7.42893164E-02   -1   6.09756869E-05  -1.25920327E-04
   7.42893164E-02    0  -6.53419219E-04   1.70286949E-03
   7.42893164E-02    1   3.49420838E-05  -3.40789973E-05
   7.42893164E-02    2  -2.43590011E-05   9.22866022E-05
   7.42893164E-02    3  -1.56434426E-06   1.50324391E-06
   7.42893164E-02    4   2.36347579E-06  -1.27634575E-06
   7.42893164E-02    5  -7.78301035E-07   1.20119761E-06
   7.42893164E-02    6  -3.25444742E-06   3.36356369E-06
   7.42893164E-02    7  -1.55447464E-06   1.20017841E-06
   7.42893164E-02    8  -1.26704727E-06   1.19800728E-06
   7.42893164E-02    9  -6.70778983E-07   6.35662802E-07
   7.42893164E-02   10  -4.05514724E-07   5.03279174E-07
   7.42893164E-02   11  -3.07131163E-07   3.14933190E-07
   7.42893164E-02   12  -2.24958784E-07   2.21255930E-07
   7.42893164E-02   13  -1.61654814E-07   1.73238938E-07
   7.42893164E-02   14  -1.48468006E-07   1.42203419E-07
   7.42893164E-02   15  -1.35398058E-07   1.19861677E-07
   7.42893164E-02   16  -1.16552592E-07   1.13414534E-07
   7.42893164E-02   17  -1.20356424E-07   1.14283254E-07
   7.42893164E-02   18  -1.07277367E-07   1.05589834E-07
   7.42893164E-02   19  -9.40447309E-08   6.12972988E-08
   7.42893164E-02   20  -5.34220041E-08   5.26981832E-08
   7.92352709E-02  -12   1.61280954E-07  -1.16947174E-07
   7.92352709E-02  -11   1.39960695E-07  -1.32785225E-07
   7.92352709E-02  -10   1.30589193E-07  -1.97280113E-07
   7.92352709E-02   -9   1.90926972E-07  -2.27549825E-07
   7.92352709E-02   -8   1.85892462E-07  -2.56469045E-07
   7.92352709E-02   -7   2.00985147E-07  -2.91592657E-07
   7.92352709E-02   -6   3.60721517E-07  -3.88505435E-07
   7.92352709E-02   -5   6.71258461E-07  -6.62130052E-07
   7.92352709E-02   -4   6.21413817E-07  -1.01362774E-06
   7.92352709E-02   -3   7.19856845E-08  -1.02401150E-06
   7.92352709E-02   -2   9.62686982E-06  -1.54603457E-05
   7.92352709E-02   -1   6.47303099E-05  -1.32322905E-04
   7.92352709E-02    0  -6.49783303E-04   1.69348839E-03
   7.92352709E-02    1   3.57693786E-05  -3.59500270E-05
   7.92352709E-02    2  -2.19101552E-05   9.27993941E-05
   7.92352709E-02    3  -1.50315800E-06  -7.25614183E-07
   7.92352709E-02    4   5.21679724E-06  -3.57285762E-06
   7.92352709E-02    5  -1.54333820E-06   2.24710236E-06
   7.92352709E-02    6  -6.43065252E-06   6.83758052E-06
   7.92352709E-02    7  -3.08945792E-06   2.34361651E-06
   7.92352709E-02    8  -2.55817611E-06   2.44187920E-06
   7.92352709E-02    9  -1.36521578E-06   1.29804766E-06
   7.92352709E-02   10  -8.27524721E-07   1.02537262E-06
   7.92352709E-02   11  -6.21338881E-07   6.42906742E-07
   7.92352709E-02   12  -4.50970864E-07   4.55023302E-07
   7.92352709E-02   13  -3.30609284E-07   3.55068553E-07
   7.92352709E-02   14  -2.96946628E-07   2.80402668E-07
   7.92352709E-02   15  -2.63494695E-07   2.45110674E-07
   7.92352709E-02   16  -2.37268221E-07   2.27771252E-07
   7.92352709E-02   17  -2.40166751E-07   2.24767588E-07
   7.92352709E-02   18  -2.07337644E-07   2.16455344E-07
   7.92352709E-02   19  -1.89964441E-07   1.28487299E-07
   7.92352709E-02   20  -9.67440482E-08   1.00595624E-07
   8.41812253E-02  -12   2.17363558E-07  -1.60552980E-07
   8.41812253E-02  -11   1.91995246E-07  -1.82959767E-07
   8.41812253E-02  -10   1.79705575E-07  -2.71622926E-07
   8.41812253E-02   -9   2.59660337E-07  -3.13176151E-07
   8.41812253E-02   -8   2.56517904E-07  -3.53627742E-07
   8.41812253E-02   -7   2.72157952E-07  -3.94651355E-07
   8.41812253E-02   -6   4.89413784E-07  -5.38498122E-07
   8.41812253E-02   -5   9.09613514E-07  -9.02514866E-07
   8.41812253E-02   -4   8.36481911E-07  -1.37544233E-06
   8.41812253E-02   -3  -2.10216725E-08  -1.25200585E-06
   8.41812253E-02   -2   1.09384336E-05  -1.59319793E-05
   8.41812253E-02   -1   6.78530160E-05  -1.37866127E-04
   8.41812253E-02    0  -6.44017284E-04   1.67905998E-03
   8.41812253E-02    1   3.65558701E-05  -3.71443603E-05
   8.41812253E-02    2  -2.03984409E-05   9.26902586E-05
   8.41812253E-02    3  -1.45214367E-06  -2.26003056E-06
   8.41812253E-02    4   7.23518295E-06  -5.21199093E-06
   8.41812253E-02    5  -2.09666516E-06   2.99346503E-06
   8.41812253E-02    6  -8.65567435E-06   9.30556776E-06
   8.41812253E-02    7  -4.16591110E-06   3.14156261E-06
   8.41812253E-02    8  -3.46920619E-06   3.32350045E-06
   8.41812253E-02    9  -1.85676876E-06   1.76753095E-06
   8.41812253E-02   10  -1.12634407E-06   1.39511326E-06
   8.41812253E-02   11  -8.43320421E-07   8.75347869E-07
   8.41812253E-02   12  -6.09838964E-07   6.21027604E-07
   8.41812253E-02   13  -4.50483718E-07   4.84190477E-07
   8.41812253E-02   14  -4.01280519E-07   3.76814150E-07
   8.41812253E-02   15  -3.52223967E-07   3.33797222E-07
   8.41812253E-02   16  -3.22655002E-07   3.08215315E-07
   8.41812253E-02   17  -3.24181049E-07   3.01577248E-07
   8.41812253E-02   18  -2.76579901E-07   2.95127418E-07
   8.41812253E-02   19  -2.57481619E-07   1.76558756E-07
   8.41812253E-02   20  -1.25628187E-07   1.33723527E-07
   8.91271797E-02  -12   2.43729155E-07  -1.82467831E-07
   8.91271797E-02  -11   2.18075566E-07  -2.08226234E-07
   8.91271797E-02  -10   2.04464837E-07  -3.09082524E-07
   8.91271797E-02   -9   2.93265880E-07  -3.56170707E-07
   8.91271797E-02   -8   2.92555179E-07  -4.02620101E-07
   8.91271797E-02   -7   3.06471221E-07  -4.44412973E-07
   8.91271797E-02   -6   5.52589907E-07  -6.14386388E-07
   8.91271797E-02   -5   1.02699341E-06  -1.02372491E-06
   8.91271797E-02   -4   9.43617689E-07  -1.54752492E-06
   8.91271797E-02   -3  -2.49679669E-08  -1.40365949E-06
   8.91271797E-02   -2   1.18536070E-05  -1.61868997E-05
   8.91271797E-02   -1   7.02404824E-05  -1.42436669E-04
   8.91271797E-02    0  -6.36628749E-04   1.66104272E-03
   8.91271797E-02    1   3.73126228E-05  -3.75751925E-05
   8.91271797E-02    2  -2.00663606E-05   9.20812228E-05
   8.91271797E-02    3  -1.42748375E-06  -2.93047346E-06
   8.91271797E-02    4   8.21150252E-06  -6.02085532E-06
   8.91271797E-02    5  -2.38424479E-06   3.36847272E-06
   8.91271797E-02    6  -9.70928944E-06   1.05212189E-05
   8.91271797E-02    7  -4.67719755E-06   3.51559932E-06
   8.91271797E-02    8  -3.90925206E-06   3.75480662E-06
   8.91271797E-02    9  -2.09631058E-06   1.99724073E-06
   8.91271797E-02   10  -1.27211422E-06   1.57552856E-06
   8.91271797E-02   11  -9.50844459E-07   9.89013276E-07
   8.91271797E-02   12  -6.85737584E-07   7.02698306E-07
   8.91271797E-02   13  -5.09269200E-07   5.47630829E-07
   8.91271797E-02   14  -4.51038588E-07   4.21908603E-07
   8.91271797E-02   15  -3.92878038E-07   3.77067239E-07
   8.91271797E-02   16  -3.64156179E-07   3.46735382E-07
   8.91271797E-02   17  -3.64061054E-07   3.37153497E-07
   8.91271797E-02   18  -3.08148807E-07   3.33728283E-07
   8.91271797E-02   19  -2.89845119E-07   2.00676565E-07
   8.91271797E-02   20  -1.37313671E-07   1.48823908E-07
   9.40731342E-02  -12   2.39098274E-07  -1.81431631E-07
   9.40731342E-02  -11   2.16711610E-07  -2.07221729E-07
   9.40731342E-02  -10   2.03485368E-07  -3.07564771E-07
   9.40731342E-02   -9   2.90005640E-07  -3.54164649E-07
   9.40731342E-02   -8   2.91939326E-07  -4.00832434E-07
   9.40731342E-02   -7   3.02326684E-07  -4.38464338E-07
   9.40731342E-02   -6   5.47191074E-07  -6.12341243E-07
   9.40731342E-02   -5   1.01768621E-06  -1.01968183E-06
   9.40731342E-02   -4   9.37980056E-07  -1.52380290E-06
   9.40731342E-02   -3   6.34497022E-08  -1.47488084E-06
   9.40731342E-02   -2   1.23528496E-05  -1.63345798E-05
   9.40731342E-02   -1   7.18867811E-05  -1.46043838E-04
   9.40731342E-02    0  -6.28241638E-04   1.64111027E-03
   9.40731342E-02    1   3.80490244E-05  -3.72570061E-05
   9.40731342E-02    2  -2.09728822E-05   9.11143520E-05
   9.40731342E-02    3  -1.44050525E-06  -2.69438467E-06
   9.40731342E-02    4   8.09036187E-06  -5.94807325E-06
   9.40731342E-02    5  -2.39107888E-06   3.35456112E-06
   9.40731342E-02    6  -9.54137282E-06   1.04208408E-05
   9.40731342E-02    7  -4.59880515E-06   3.44883254E-06
   9.40731342E-02    8  -3.85594998E-06   3.71336542E-06
   9.40731342E-02    9  -2.07142854E-06   1.97525389E-06
   9.40731342E-02   10  -1.25727110E-06   1.55722909E-06
   9.40731342E-02   11  -9.38323762E-07   9.77966066E-07
   9.40731342E-02   12  -6.74900646E-07   6.95770605E-07
   9.40731342E-02   13  -5.03845119E-07   5.41982551E-07
   9.40731342E-02   14  -4.43710980E-07   4.13600428E-07
   9.40731342E-02   15  -3.83706889E-07   3.72685074E-07
   9.40731342E-02   16  -3.59599227E-07   3.41411457E-07
   9.40731342E-02   17  -3.57875024E-07   3.29920606E-07
   9.40731342E-02   18  -3.00636739E-07   3.30216063E-07
   9.40731342E-02   19  -2.85411128E-07   1.99507695E-07
   9.40731342E-02   20  -1.31509107E-07   1.45243862E-07
   9.90190886E-02  -12   2.05960561E-07  -1.58988639E-07
   9.90190886E-02  -11   1.89764976E-07  -1.81802383E-07
   9.90190886E-02  -10   1.78532398E-07  -2.69749162E-07
   9.90190886E-02   -9   2.52640987E-07  -3.10295933E-07
   9.90190886E-02   -8   2.57096485E-07  -3.51886158E-07
   9.90190886E-02   -7   2.62825602E-07  -3.81194988E-07
   9.90190886E-02   -6   4.78554797E-07  -5.38137989E-07
   9.90190886E-02   -5   8.91475780E-07  -8.99680867E-07
   9.90190886E-02   -4   8.28560296E-07  -1.32172984E-06
   9.90190886E-02   -3   2.36683511E-07  -1.47178271E-06
   9.90190886E-02   -2   1.24682844E-05  -1.64795501E-05
   9.90190886E-02   -1   7.28684774E-05  -1.48798675E-04
   9.90190886E-02    0  -6.19510083E-04   1.62093367E-03
   9.90190886E-02    1   3.87721205E-05  -3.62885900E-05
   9.90190886E-02    2  -2.30165581E-05   8.99354759E-05
   9.90190886E-02    3  -1.49725125E-06  -1.62078793E-06
   9.90190886E-02    4   6.95038355E-06  -5.05037814E-06
   9.90190886E-02    5  -2.13667026E-06   2.98175276E-06
   9.90190886E-02    6  -8.25061051E-06   9.10159072E-06
   9.90190886E-02    7  -3.97809354E-06   2.97803591E-06
   9.90190886E-02    8  -3.34712874E-06   3.23450168E-06
   9.90190886E-02    9  -1.80200583E-06   1.72039586E-06
   9.90190886E-02   10  -1.09386117E-06   1.35509395E-06
   9.90190886E-02   11  -8.14814633E-07   8.51501385E-07
   9.90190886E-02   12  -5.84133768E-07   6.06808224E-07
   9.90190886E-02   13  -4.38925100E-07   4.72276090E-07
   9.90190886E-02   14  -3.83741488E-07   3.56302103E-07
   9.90190886E-02   15  -3.29012392E-07   3.24234102E-07
   9.90190886E-02   16  -3.12430535E-07   2.95666239E-07
   9.90190886E-02   17  -3.09301454E-07   2.83512674E-07
   9.90190886E-02   18  -2.57381608E-07   2.87690852E-07
   9.90190886E-02   19  -2.47021501E-07   1.74814696E-07
   9.90190886E-02   20  -1.10032504E-07   1.24597063E-07
   1.03965043E-01  -12   1.49736524E-07  -1.18901757E-07
   1.03965043E-01  -11   1.41745389E-07  -1.36348513E-07
   1.03965043E-01  -10   1.33849340E-07  -2.02077028E-07
   1.03965043E-01   -9   1.87452876E-07  -2.32033318E-07
   1.03965043E-01   -8   1.94003926E-07  -2.64290852E-07
   1.03965043E-01   -7   1.94713350E-07  -2.82285342E-07
   1.03965043E-01   -6   3.58560370E-07  -4.05048539E-07
   1.03965043E-01   -5   6.70225937E-07  -6.85038575E-07
   1.03965043E-01   -4   6.35094736E-07  -9.76790454E-07
   1.03965043E-01   -3   4.78684045E-07  -1.40837775E-06
   1.03965043E-01   -2   1.22719003E-05  -1.67109539E-05
   1.03965043E-01   -1   7.33235368E-05  -1.50885723E-04
   1.03965043E-01    0  -6.11048979E-04   1.60201449E-03
   1.03965043E-01    1   3.94862951E-05  -3.48300416E-05
   1.03965043E-01    2  -2.59715447E-05   8.86811347E-05
   1.03965043E-01    3  -1.59863218E-06   1.34139598E-07
   1.03965043E-01    4   4.97551603E-06  -3.47023340E-06
   1.03965043E-01    5  -1.66765610E-06   2.31714964E-06
   1.03965043E-01    6  -6.05126066E-06   6.78661532E-06
   1.03965043E-01    7  -2.91826414E-06   2.18151047E-06
   1.03965043E-01    8  -2.46760650E-06   2.39872747E-06
   1.03965043E-01    9  -1.33317944E-06   1.27554237E-06
   1.03965043E-01   10  -8.09265457E-07   1.00298435E-06
   1.03965043E-01   11  -6.00827367E-07   6.30833849E-07
   1.03965043E-01   12  -4.28473919E-07   4.50845815E-07
   1.03965043E-01   13  -3.25365078E-07   3.50161893E-07
   1.03965043E-01   14  -2.80998127E-07   2.59458715E-07
   1.03965043E-01   15  -2.37761945E-07   2.39845340E-07
   1.03965043E-01   16  -2.30493767E-07   2.17085389E-07
   1.03965043E-01   17  -2.26381444E-07   2.05585391E-07
   1.03965043E-01   18  -1.85386762E-07   2.13282088E-07
   1.03965043E-01   19  -1.81019155E-07   1.30795318E-07
   1.03965043E-01   20  -7.62898769E-08   9.02452324E-08
   1.08910997E-01  -12   7.77905799E-08  -6.64472770E-08
   1.08910997E-01  -11   7.89652933E-08  -7.69380394E-08
   1.08910997E-01  -10   7.53579952E-08  -1.13539492E-07
   1.08910997E-01   -9   1.03079835E-07  -1.29772067E-07
   1.08910997E-01   -8   1.11059248E-07  -1.49841750E-07
   1.08910997E-01   -7   1.07141362E-07  -1.54926620E-07
   1.08910997E-01   -6   2.03440064E-07  -2.31347586E-07
   1.08910997E-01   -5   3.83846485E-07  -4.05119628E-07
   1.08910997E-01   -4   3.84433766E-07  -5.36169374E-07
   1.08910997E-01   -3   7.67697036E-07  -1.30388524E-06
   1.08910997E-01   -2   1.18617920E-05  -1.70958953E-05
   1.08910997E-01   -1   7.34276645E-05  -1.52532173E-04
   1.08910997E-01    0  -6.03382975E-04   1.58557035E-03
   1.08910997E-01    1   4.01932644E-05  -3.30774726E-05
   1.08910997E-01    2  -2.95298782E-05   8.74690032E-05
   1.08910997E-01    3  -1.74101450E-06   2.35598541E-06
   1.08910997E-01    4   2.42077641E-06  -1.40877506E-06
   1.08910997E-01    5  -1.04900731E-06   1.45252944E-06
   1.08910997E-01    6  -3.23407244E-06   3.78361626E-06
   1.08910997E-01    7  -1.55950314E-06   1.16487562E-06
   1.08910997E-01    8  -1.33356670E-06   1.31682506E-06
   1.08910997E-01    9  -7.26988687E-07   6.99673728E-07
   1.08910997E-01   10  -4.41129242E-07   5.47472272E-07
   1.08910997E-01   11  -3.24542274E-07   3.45165592E-07
   1.08910997E-01   12  -2.28429151E-07   2.48591871E-07
   1.08910997E-01   13  -1.78150393E-07   1.91745823E-07
   1.08910997E-01   14  -1.48965082E-07   1.35830685E-07
   1.08910997E-01   15  -1.21972785E-07   1.30691096E-07
   1.08910997E-01   16  -1.24579889E-07   1.16024981E-07
   1.08910997E-01   17  -1.20049490E-07   1.06428878E-07
   1.08910997E-01   18  -9.40591824E-08   1.16825527E-07
   1.08910997E-01   19  -9.60831727E-08   7.32932270E-08
   1.08910997E-01   20  -3.46830228E-08   4.66934953E-08
   1.13856952E-01  -12  -1.57646763E-09  -7.68379271E-09
   1.13856952E-01  -11   8.66471185E-09  -1.04974375E-08
   1.13856952E-01  -10   9.83366885E-09  -1.44260117E-08
   1.13856952E-01   -9   9.32598553E-09  -1.53872090E-08
   1.13856952E-01   -8   1.79094176E-08  -2.19735801E-08
   1.13856952E-01   -7   1.04072385E-08  -1.40043693E-08
   1.13856952E-01   -6   3.15418690E-08  -3.77611509E-08
   1.13856952E-01   -5   6.61681347E-08  -9.32643799E-08
   1.13856952E-01   -4   1.06839865E-07  -5.23785419E-08
   1.13856952E-01   -3   1.07914614E-06  -1.18000057E-06
   1.13856952E-01   -2   1.13482398E-05  -1.76762652E-05
   1.13856952E-01   -1   7.33709972E-05  -1.53978094E-04
   1.13856952E-01    0  -5.96913609E-04   1.57246941E-03
   1.13856952E-01    1   4.08923319E-05  -3.12383990E-05
   1.13856952E-01    2  -3.33444978E-05   8.63917100E-05
   1.13856952E-01    3  -1.91710522E-06   4.80172334E-06
   1.13856952E-01    4  -4.23051264E-07   9.02299805E-07
   1.13856952E-01    5  -3.54960775E-07   4.91666007E-07
   1.13856952E-01    6  -1.26435798E-07   4.42291169E-07
   1.13856952E-01    7  -5.97473667E-08   4.66271395E-08
   1.13856952E-01    8  -7.65558930E-08   1.14540455E-07
   1.13856952E-01    9  -5.38095150E-08   5.97242806E-08
   1.13856952E-01   10  -3.21624641E-08   4.14071075E-08
   1.13856952E-01   11  -1.79272048E-08   2.76511203E-08
   1.13856952E-01   12  -7.15819935E-09   2.35596797E-08
   1.13856952E-01   13  -1.43265060E-08   1.53624905E-08
   1.13856952E-01   14  -2.89191986E-09  -2.53136123E-10
   1.13856952E-01   15   4.92540413E-09   9.44114042E-09
   1.13856952E-01   16  -6.93900956E-09   4.18772428E-09
   1.13856952E-01   17  -2.63367692E-09  -2.43952672E-09
