
   ising   psi         q          di      re alpha   im alpha

     1  2.919E-01  2.000E+00 -6.223E-01  7.889E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

 1139  3.842E-01  1.533E-03  2.389E+00  6.112E-01  1.406E+01
 1140  3.857E-01  1.533E-03  2.396E+00  6.036E-01  1.407E+01
 1141  3.873E-01  1.533E-03  2.404E+00  5.960E-01  1.409E+01
 1142  3.888E-01  1.533E-03  2.412E+00  5.884E-01  1.410E+01
 1143  3.903E-01  1.533E-03  2.419E+00  5.806E-01  1.412E+01
 1144  3.921E-01  1.746E-03  2.428E+00  5.718E-01  1.413E+01
 1145  3.938E-01  1.746E-03  2.437E+00  5.629E-01  1.415E+01
 1146  3.956E-01  1.746E-03  2.446E+00  5.540E-01  1.417E+01
 1147  3.973E-01  1.746E-03  2.455E+00  5.450E-01  1.418E+01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =   1148, psi = 3.991E-01, q =  2.455

   is    psifac      dpsi        q       singfac     eval1

 1148  3.991E-01  1.746E-03  2.464E+00  5.359E-01  1.420E+01
 1149  3.991E-01  1.000E-07  2.464E+00  5.359E-01  1.420E+01
 1150  3.991E-01  1.000E-07  2.464E+00  5.359E-01  1.420E+01
 1151  3.994E-01  3.116E-04  2.466E+00  5.343E-01  1.420E+01
 1152  3.997E-01  3.116E-04  2.467E+00  5.327E-01  1.420E+01
 1153  4.000E-01  3.116E-04  2.469E+00  5.311E-01  1.420E+01
 1154  4.011E-01  1.092E-03  2.475E+00  5.254E-01  1.421E+01
 1155  4.022E-01  1.092E-03  2.480E+00  5.196E-01  1.422E+01
 1156  4.033E-01  1.092E-03  2.486E+00  5.139E-01  1.423E+01
 1157  4.044E-01  1.092E-03  2.492E+00  5.081E-01  1.424E+01
 1158  4.056E-01  1.217E-03  2.498E+00  5.017E-01  1.425E+01
 1159  4.068E-01  1.217E-03  2.505E+00  4.952E-01  1.425E+01
 1160  4.080E-01  1.217E-03  2.511E+00  4.887E-01  1.426E+01
 1161  4.092E-01  1.217E-03  2.518E+00  4.822E-01  1.427E+01
 1162  4.105E-01  1.217E-03  2.524E+00  4.756E-01  1.428E+01
 1163  4.123E-01  1.792E-03  2.534E+00  4.659E-01  1.429E+01
 1164  4.140E-01  1.792E-03  2.544E+00  4.561E-01  1.430E+01
 1165  4.158E-01  1.792E-03  2.554E+00  4.463E-01  1.431E+01
 1166  4.176E-01  1.792E-03  2.564E+00  4.364E-01  1.432E+01
 1167  4.194E-01  1.792E-03  2.574E+00  4.264E-01  1.433E+01
 1168  4.215E-01  2.104E-03  2.585E+00  4.147E-01  1.434E+01
 1169  4.236E-01  2.104E-03  2.597E+00  4.028E-01  1.435E+01
 1170  4.257E-01  2.104E-03  2.609E+00  3.909E-01  1.436E+01
 1171  4.278E-01  2.104E-03  2.621E+00  3.789E-01  1.437E+01
 1172  4.299E-01  2.104E-03  2.633E+00  3.668E-01  1.438E+01
 1173  4.320E-01  2.104E-03  2.645E+00  3.547E-01  1.439E+01
 1174  4.349E-01  2.861E-03  2.662E+00  3.380E-01  1.440E+01
 1175  4.378E-01  2.861E-03  2.679E+00  3.211E-01  1.441E+01
 1176  4.406E-01  2.861E-03  2.696E+00  3.041E-01  1.441E+01
 1177  4.435E-01  2.861E-03  2.713E+00  2.869E-01  1.442E+01
 1178  4.464E-01  2.861E-03  2.730E+00  2.695E-01  1.442E+01
 1179  4.492E-01  2.861E-03  2.748E+00  2.520E-01  1.443E+01
 1180  4.521E-01  2.861E-03  2.766E+00  2.344E-01  1.443E+01
 1181  4.549E-01  2.861E-03  2.783E+00  2.165E-01  1.443E+01
 1182  4.578E-01  2.861E-03  2.801E+00  1.986E-01  1.443E+01
 1183  4.607E-01  2.861E-03  2.820E+00  1.804E-01  1.443E+01
 1184  4.635E-01  2.861E-03  2.838E+00  1.621E-01  1.443E+01
 1185  4.656E-01  2.125E-03  2.852E+00  1.485E-01  1.442E+01
 1186  4.678E-01  2.125E-03  2.865E+00  1.347E-01  1.442E+01
 1187  4.695E-01  1.719E-03  2.877E+00  1.235E-01  1.442E+01
 1188  4.712E-01  1.719E-03  2.888E+00  1.122E-01  1.442E+01
 1189  4.726E-01  1.425E-03  2.897E+00  1.028E-01  1.441E+01
 1190  4.741E-01  1.425E-03  2.907E+00  9.340E-02  1.441E+01
 1191  4.755E-01  1.425E-03  2.916E+00  8.394E-02  1.441E+01
 1192  4.769E-01  1.425E-03  2.926E+00  7.444E-02  1.440E+01
 1193  4.780E-01  1.065E-03  2.933E+00  6.732E-02  1.440E+01
 1194  4.790E-01  1.065E-03  2.940E+00  6.017E-02  1.440E+01
 1195  4.799E-01  8.407E-04  2.945E+00  5.452E-02  1.439E+01
 1196  4.807E-01  8.407E-04  2.951E+00  4.885E-02  1.439E+01
 1197  4.814E-01  6.684E-04  2.956E+00  4.433E-02  1.439E+01
 1198  4.821E-01  6.684E-04  2.960E+00  3.981E-02  1.439E+01
 1199  4.826E-01  5.406E-04  2.964E+00  3.614E-02  1.438E+01
 1200  4.831E-01  5.406E-04  2.968E+00  3.247E-02  1.438E+01
 1201  4.836E-01  4.488E-04  2.971E+00  2.942E-02  1.438E+01
 1202  4.840E-01  4.488E-04  2.974E+00  2.637E-02  1.438E+01
 1203  4.844E-01  3.595E-04  2.976E+00  2.392E-02  1.438E+01
 1204  4.848E-01  3.595E-04  2.979E+00  2.147E-02  1.438E+01
 1205  4.850E-01  2.867E-04  2.980E+00  1.951E-02  1.437E+01
 1206  4.853E-01  2.867E-04  2.982E+00  1.755E-02  1.437E+01
 1207  4.856E-01  2.292E-04  2.984E+00  1.599E-02  1.437E+01
 1208  4.858E-01  2.292E-04  2.986E+00  1.442E-02  1.437E+01
 1209  4.858E-01  3.808E-05  2.986E+00  1.416E-02  1.437E+01
 1210  4.859E-01  3.808E-05  2.986E+00  1.390E-02  1.437E+01
 1211  4.859E-01  3.808E-05  2.986E+00  1.364E-02  1.437E+01
 1212  4.859E-01  3.808E-05  2.987E+00  1.338E-02  1.437E+01
 1213  4.860E-01  3.808E-05  2.987E+00  1.312E-02  1.437E+01
 1214  4.861E-01  7.617E-05  2.987E+00  1.259E-02  1.437E+01
 1215  4.861E-01  7.617E-05  2.988E+00  1.207E-02  1.437E+01
 1216  4.862E-01  7.617E-05  2.988E+00  1.155E-02  1.437E+01
 1217  4.863E-01  7.617E-05  2.989E+00  1.103E-02  1.437E+01
 1218  4.864E-01  7.617E-05  2.989E+00  1.051E-02  1.437E+01
 1219  4.865E-01  1.232E-04  2.990E+00  9.662E-03  1.437E+01
 1220  4.866E-01  8.811E-05  2.991E+00  9.058E-03  1.437E+01
 1221  4.867E-01  8.811E-05  2.992E+00  8.454E-03  1.437E+01
 1222  4.867E-01  8.811E-05  2.992E+00  7.850E-03  1.437E+01
 1223  4.868E-01  6.949E-05  2.993E+00  7.373E-03  1.437E+01
 1224  4.869E-01  6.949E-05  2.993E+00  6.896E-03  1.437E+01
 1225  4.870E-01  6.949E-05  2.994E+00  6.419E-03  1.437E+01
 1226  4.870E-01  5.772E-05  2.994E+00  6.023E-03  1.437E+01
 1227  4.871E-01  5.772E-05  2.994E+00  5.627E-03  1.437E+01
 1228  4.871E-01  5.772E-05  2.995E+00  5.230E-03  1.437E+01
 1229  4.872E-01  4.749E-05  2.995E+00  4.904E-03  1.437E+01
 1230  4.872E-01  4.749E-05  2.995E+00  4.578E-03  1.437E+01
 1231  4.873E-01  4.749E-05  2.996E+00  4.252E-03  1.437E+01
 1232  4.873E-01  3.885E-05  2.996E+00  3.985E-03  1.437E+01
 1233  4.873E-01  3.885E-05  2.996E+00  3.718E-03  1.437E+01
 1234  4.874E-01  3.885E-05  2.997E+00  3.451E-03  1.437E+01
 1235  4.874E-01  3.144E-05  2.997E+00  3.235E-03  1.437E+01
 1236  4.875E-01  3.144E-05  2.997E+00  3.019E-03  1.437E+01
 1237  4.875E-01  3.144E-05  2.997E+00  2.803E-03  1.437E+01
 1238  4.875E-01  2.562E-05  2.997E+00  2.627E-03  1.437E+01
 1239  4.875E-01  2.562E-05  2.998E+00  2.451E-03  1.437E+01
 1240  4.876E-01  2.562E-05  2.998E+00  2.275E-03  1.437E+01
 1241  4.876E-01  2.071E-05  2.998E+00  2.132E-03  1.437E+01
 1242  4.876E-01  2.071E-05  2.998E+00  1.990E-03  1.437E+01
 1243  4.876E-01  2.071E-05  2.998E+00  1.848E-03  1.437E+01
 1244  4.876E-01  1.689E-05  2.998E+00  1.731E-03  1.436E+01
 1245  4.877E-01  1.689E-05  2.998E+00  1.615E-03  1.436E+01
 1246  4.877E-01  1.689E-05  2.999E+00  1.499E-03  1.436E+01
 1247  4.877E-01  1.364E-05  2.999E+00  1.405E-03  1.436E+01
 1248  4.877E-01  1.364E-05  2.999E+00  1.311E-03  1.436E+01
 1249  4.877E-01  1.364E-05  2.999E+00  1.218E-03  1.436E+01
 1250  4.877E-01  1.114E-05  2.999E+00  1.141E-03  1.436E+01
 1251  4.877E-01  1.114E-05  2.999E+00  1.064E-03  1.436E+01
 1252  4.877E-01  1.114E-05  2.999E+00  9.878E-04  1.436E+01
 1253  4.878E-01  8.982E-06  2.999E+00  9.260E-04  1.436E+01
 1254  4.878E-01  8.982E-06  2.999E+00  8.642E-04  1.436E+01
 1255  4.878E-01  8.982E-06  2.999E+00  8.025E-04  1.436E+01
 1256  4.878E-01  7.346E-06  2.999E+00  7.519E-04  1.436E+01
 1257  4.878E-01  7.346E-06  2.999E+00  7.014E-04  1.436E+01
 1258  4.878E-01  7.346E-06  2.999E+00  6.509E-04  1.436E+01
 1259  4.878E-01  5.913E-06  2.999E+00  6.102E-04  1.436E+01
 1260  4.878E-01  5.913E-06  2.999E+00  5.695E-04  1.436E+01
 1261  4.878E-01  5.913E-06  2.999E+00  5.288E-04  1.436E+01
 1262  4.878E-01  4.846E-06  3.000E+00  4.955E-04  1.436E+01
 1263  4.878E-01  4.846E-06  3.000E+00  4.622E-04  1.436E+01
 1264  4.878E-01  4.846E-06  3.000E+00  4.288E-04  1.436E+01
 1265  4.878E-01  3.891E-06  3.000E+00  4.020E-04  1.436E+01
 1266  4.878E-01  3.891E-06  3.000E+00  3.753E-04  1.436E+01
 1267  4.878E-01  3.891E-06  3.000E+00  3.485E-04  1.436E+01
 1268  4.878E-01  3.197E-06  3.000E+00  3.265E-04  1.436E+01
 1269  4.878E-01  3.197E-06  3.000E+00  3.045E-04  1.436E+01
 1270  4.878E-01  3.197E-06  3.000E+00  2.825E-04  1.436E+01
 1271  4.879E-01  2.560E-06  3.000E+00  2.649E-04  1.436E+01
 1272  4.879E-01  2.560E-06  3.000E+00  2.473E-04  1.436E+01
 1273  4.879E-01  2.560E-06  3.000E+00  2.297E-04  1.436E+01
 1274  4.879E-01  2.110E-06  3.000E+00  2.151E-04  1.436E+01
 1275  4.879E-01  2.110E-06  3.000E+00  2.006E-04  1.436E+01
 1276  4.879E-01  2.110E-06  3.000E+00  1.861E-04  1.436E+01
 1277  4.879E-01  1.684E-06  3.000E+00  1.745E-04  1.436E+01
 1278  4.879E-01  1.684E-06  3.000E+00  1.629E-04  1.436E+01
 1279  4.879E-01  1.684E-06  3.000E+00  1.513E-04  1.436E+01
 1280  4.879E-01  1.393E-06  3.000E+00  1.418E-04  1.436E+01
 1281  4.879E-01  1.393E-06  3.000E+00  1.322E-04  1.436E+01
 1282  4.879E-01  1.393E-06  3.000E+00  1.226E-04  1.436E+01
 1283  4.879E-01  1.107E-06  3.000E+00  1.150E-04  1.436E+01
 1284  4.879E-01  1.107E-06  3.000E+00  1.073E-04  1.436E+01
 1285  4.879E-01  1.067E-06  3.000E+00  1.000E-04  1.436E+01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =   1285, psi = 4.879E-01, q =  3.000

   ising   psi         q          di      re alpha   im alpha

     3  6.103E-01  4.000E+00 -7.281E-01  8.533E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

 1286  4.879E-01  2.907E-05  3.000E+00  9.999E-01  1.436E+01
 1287  4.879E-01  1.609E-08  3.000E+00  9.999E-01  1.436E+01
 1288  4.879E-01  1.609E-08  3.000E+00  9.999E-01  1.436E+01
 1289  4.879E-01  3.217E-08  3.000E+00  9.999E-01  1.436E+01
 1290  4.879E-01  3.217E-08  3.000E+00  9.999E-01  1.436E+01
 1291  4.879E-01  3.217E-08  3.000E+00  9.999E-01  1.436E+01
 1292  4.879E-01  1.806E-07  3.000E+00  9.999E-01  1.436E+01
 1293  4.879E-01  1.806E-07  3.000E+00  9.999E-01  1.436E+01
 1294  4.879E-01  1.806E-07  3.000E+00  9.999E-01  1.436E+01
 1295  4.879E-01  3.743E-07  3.000E+00  9.999E-01  1.436E+01
 1296  4.879E-01  3.743E-07  3.000E+00  9.999E-01  1.436E+01
 1297  4.879E-01  3.743E-07  3.000E+00  9.999E-01  1.436E+01
 1298  4.879E-01  3.743E-07  3.000E+00  9.999E-01  1.436E+01
 1299  4.879E-01  7.996E-07  3.000E+00  9.999E-01  1.436E+01
 1300  4.879E-01  7.996E-07  3.000E+00  9.999E-01  1.436E+01
 1301  4.879E-01  7.996E-07  3.000E+00  9.999E-01  1.436E+01
 1302  4.879E-01  7.996E-07  3.000E+00  9.999E-01  1.436E+01
 1303  4.879E-01  7.996E-07  3.000E+00  9.999E-01  1.436E+01
 1304  4.879E-01  1.048E-06  3.000E+00  9.999E-01  1.436E+01
 1305  4.879E-01  1.048E-06  3.000E+00  9.998E-01  1.436E+01
 1306  4.879E-01  1.048E-06  3.000E+00  9.998E-01  1.436E+01
 1307  4.879E-01  1.048E-06  3.000E+00  9.998E-01  1.436E+01
 1308  4.879E-01  1.048E-06  3.000E+00  9.998E-01  1.436E+01
 1309  4.879E-01  1.314E-06  3.000E+00  9.998E-01  1.436E+01
 1310  4.879E-01  1.314E-06  3.000E+00  9.998E-01  1.436E+01
 1311  4.879E-01  1.314E-06  3.000E+00  9.998E-01  1.436E+01
 1312  4.879E-01  1.314E-06  3.000E+00  9.998E-01  1.436E+01
 1313  4.879E-01  1.314E-06  3.000E+00  9.998E-01  1.436E+01
 1314  4.879E-01  1.314E-06  3.000E+00  9.998E-01  1.436E+01
 1315  4.879E-01  2.663E-06  3.000E+00  9.997E-01  1.436E+01
 1316  4.879E-01  2.663E-06  3.000E+00  9.997E-01  1.436E+01
 1317  4.879E-01  2.663E-06  3.000E+00  9.997E-01  1.436E+01
 1318  4.879E-01  2.663E-06  3.000E+00  9.997E-01  1.436E+01
 1319  4.879E-01  2.663E-06  3.000E+00  9.997E-01  1.436E+01
 1320  4.879E-01  2.663E-06  3.000E+00  9.997E-01  1.436E+01
 1321  4.879E-01  2.948E-06  3.000E+00  9.996E-01  1.436E+01
 1322  4.879E-01  2.948E-06  3.000E+00  9.996E-01  1.436E+01
 1323  4.879E-01  2.948E-06  3.000E+00  9.996E-01  1.436E+01
 1324  4.880E-01  2.948E-06  3.000E+00  9.996E-01  1.436E+01
 1325  4.880E-01  2.948E-06  3.000E+00  9.996E-01  1.436E+01
 1326  4.880E-01  3.776E-06  3.000E+00  9.995E-01  1.436E+01
 1327  4.880E-01  3.776E-06  3.000E+00  9.995E-01  1.436E+01
 1328  4.880E-01  3.776E-06  3.001E+00  9.995E-01  1.436E+01
 1329  4.880E-01  3.776E-06  3.001E+00  9.995E-01  1.436E+01
 1330  4.880E-01  3.776E-06  3.001E+00  9.994E-01  1.436E+01
 1331  4.880E-01  6.536E-06  3.001E+00  9.994E-01  1.436E+01
 1332  4.880E-01  6.536E-06  3.001E+00  9.993E-01  1.436E+01
 1333  4.880E-01  6.536E-06  3.001E+00  9.993E-01  1.436E+01
 1334  4.880E-01  6.536E-06  3.001E+00  9.992E-01  1.436E+01
 1335  4.880E-01  6.536E-06  3.001E+00  9.992E-01  1.436E+01
 1336  4.880E-01  8.857E-06  3.001E+00  9.991E-01  1.436E+01
 1337  4.880E-01  8.857E-06  3.001E+00  9.991E-01  1.436E+01
 1338  4.880E-01  8.857E-06  3.001E+00  9.990E-01  1.436E+01
 1339  4.880E-01  8.857E-06  3.001E+00  9.990E-01  1.436E+01
 1340  4.881E-01  8.857E-06  3.001E+00  9.989E-01  1.436E+01
 1341  4.881E-01  1.276E-05  3.001E+00  9.988E-01  1.436E+01
 1342  4.881E-01  1.276E-05  3.001E+00  9.987E-01  1.436E+01
 1343  4.881E-01  1.276E-05  3.001E+00  9.986E-01  1.436E+01
 1344  4.881E-01  1.276E-05  3.001E+00  9.985E-01  1.436E+01
 1345  4.881E-01  1.276E-05  3.002E+00  9.985E-01  1.436E+01
 1346  4.881E-01  1.894E-05  3.002E+00  9.983E-01  1.436E+01
 1347  4.882E-01  1.894E-05  3.002E+00  9.982E-01  1.436E+01
 1348  4.882E-01  1.894E-05  3.002E+00  9.981E-01  1.436E+01
 1349  4.882E-01  1.894E-05  3.002E+00  9.979E-01  1.436E+01
 1350  4.882E-01  1.894E-05  3.002E+00  9.978E-01  1.436E+01
 1351  4.882E-01  2.707E-05  3.002E+00  9.976E-01  1.436E+01
 1352  4.883E-01  2.707E-05  3.003E+00  9.974E-01  1.436E+01
 1353  4.883E-01  2.707E-05  3.003E+00  9.972E-01  1.436E+01
 1354  4.883E-01  2.707E-05  3.003E+00  9.971E-01  1.436E+01
 1355  4.883E-01  2.707E-05  3.003E+00  9.969E-01  1.436E+01
 1356  4.884E-01  3.904E-05  3.003E+00  9.966E-01  1.436E+01
 1357  4.884E-01  3.904E-05  3.004E+00  9.963E-01  1.436E+01
 1358  4.885E-01  3.904E-05  3.004E+00  9.961E-01  1.436E+01
 1359  4.885E-01  3.904E-05  3.004E+00  9.958E-01  1.436E+01
 1360  4.885E-01  3.904E-05  3.004E+00  9.955E-01  1.436E+01
 1361  4.886E-01  5.649E-05  3.005E+00  9.951E-01  1.436E+01
 1362  4.887E-01  5.649E-05  3.005E+00  9.947E-01  1.436E+01
 1363  4.887E-01  5.649E-05  3.006E+00  9.944E-01  1.436E+01
 1364  4.888E-01  5.649E-05  3.006E+00  9.940E-01  1.436E+01
 1365  4.888E-01  5.649E-05  3.006E+00  9.936E-01  1.436E+01
 1366  4.889E-01  8.177E-05  3.007E+00  9.930E-01  1.436E+01
 1367  4.890E-01  8.177E-05  3.008E+00  9.925E-01  1.436E+01
 1368  4.891E-01  8.177E-05  3.008E+00  9.919E-01  1.436E+01
 1369  4.891E-01  8.177E-05  3.009E+00  9.913E-01  1.436E+01
 1370  4.892E-01  8.177E-05  3.009E+00  9.908E-01  1.436E+01
 1371  4.893E-01  1.187E-04  3.010E+00  9.899E-01  1.436E+01
 1372  4.895E-01  1.187E-04  3.011E+00  9.891E-01  1.436E+01
 1373  4.896E-01  1.187E-04  3.012E+00  9.883E-01  1.436E+01
 1374  4.897E-01  1.187E-04  3.013E+00  9.875E-01  1.436E+01
 1375  4.898E-01  1.187E-04  3.013E+00  9.867E-01  1.435E+01
 1376  4.901E-01  2.732E-04  3.015E+00  9.848E-01  1.435E+01
 1377  4.904E-01  2.732E-04  3.017E+00  9.829E-01  1.435E+01
 1378  4.906E-01  2.732E-04  3.019E+00  9.810E-01  1.435E+01
 1379  4.909E-01  2.732E-04  3.021E+00  9.791E-01  1.435E+01
 1380  4.912E-01  2.732E-04  3.023E+00  9.772E-01  1.435E+01
 1381  4.918E-01  6.008E-04  3.027E+00  9.730E-01  1.434E+01
 1382  4.924E-01  6.008E-04  3.031E+00  9.688E-01  1.434E+01
 1383  4.930E-01  6.008E-04  3.035E+00  9.646E-01  1.434E+01
 1384  4.936E-01  6.008E-04  3.040E+00  9.605E-01  1.434E+01
 1385  4.942E-01  6.008E-04  3.044E+00  9.563E-01  1.433E+01
 1386  4.950E-01  7.798E-04  3.049E+00  9.508E-01  1.433E+01
 1387  4.958E-01  7.798E-04  3.055E+00  9.453E-01  1.432E+01
 1388  4.965E-01  7.798E-04  3.060E+00  9.398E-01  1.432E+01
 1389  4.973E-01  7.798E-04  3.066E+00  9.343E-01  1.431E+01
 1390  4.981E-01  7.798E-04  3.071E+00  9.288E-01  1.431E+01
 1391  4.993E-01  1.167E-03  3.079E+00  9.206E-01  1.430E+01
 1392  5.004E-01  1.167E-03  3.088E+00  9.123E-01  1.429E+01
 1393  5.016E-01  1.167E-03  3.096E+00  9.039E-01  1.429E+01
 1394  5.028E-01  1.167E-03  3.104E+00  8.956E-01  1.428E+01
 1395  5.039E-01  1.167E-03  3.113E+00  8.872E-01  1.427E+01
 1396  5.054E-01  1.493E-03  3.124E+00  8.765E-01  1.426E+01
 1397  5.069E-01  1.493E-03  3.134E+00  8.657E-01  1.425E+01
 1398  5.084E-01  1.493E-03  3.145E+00  8.548E-01  1.424E+01
 1399  5.099E-01  1.493E-03  3.156E+00  8.439E-01  1.423E+01
 1400  5.114E-01  1.493E-03  3.167E+00  8.330E-01  1.421E+01
 1401  5.133E-01  1.873E-03  3.181E+00  8.192E-01  1.420E+01
 1402  5.151E-01  1.873E-03  3.195E+00  8.053E-01  1.418E+01
 1403  5.170E-01  1.873E-03  3.209E+00  7.914E-01  1.417E+01
 1404  5.189E-01  1.873E-03  3.223E+00  7.774E-01  1.415E+01
 1405  5.208E-01  1.873E-03  3.237E+00  7.633E-01  1.413E+01
 1406  5.226E-01  1.873E-03  3.251E+00  7.492E-01  1.411E+01
 1407  5.245E-01  1.873E-03  3.265E+00  7.350E-01  1.410E+01
 1408  5.264E-01  1.873E-03  3.279E+00  7.207E-01  1.408E+01
 1409  5.285E-01  2.161E-03  3.296E+00  7.041E-01  1.406E+01
 1410  5.307E-01  2.161E-03  3.313E+00  6.875E-01  1.403E+01
 1411  5.329E-01  2.161E-03  3.329E+00  6.707E-01  1.401E+01
 1412  5.350E-01  2.161E-03  3.346E+00  6.538E-01  1.398E+01
 1413  5.372E-01  2.161E-03  3.363E+00  6.368E-01  1.396E+01
 1414  5.393E-01  2.161E-03  3.380E+00  6.198E-01  1.393E+01
 1415  5.420E-01  2.700E-03  3.402E+00  5.983E-01  1.390E+01
 1416  5.447E-01  2.700E-03  3.423E+00  5.766E-01  1.387E+01
 1417  5.474E-01  2.700E-03  3.445E+00  5.549E-01  1.383E+01
 1418  5.501E-01  2.700E-03  3.467E+00  5.329E-01  1.380E+01
 1419  5.523E-01  2.187E-03  3.485E+00  5.151E-01  1.377E+01
 1420  5.541E-01  1.761E-03  3.499E+00  5.006E-01  1.374E+01
 1421  5.555E-01  1.446E-03  3.511E+00  4.886E-01  1.372E+01
 1422  5.570E-01  1.446E-03  3.523E+00  4.767E-01  1.370E+01
 1423  5.584E-01  1.446E-03  3.535E+00  4.646E-01  1.368E+01
 1424  5.599E-01  1.446E-03  3.547E+00  4.526E-01  1.366E+01
 1425  5.613E-01  1.446E-03  3.560E+00  4.404E-01  1.364E+01
 1426  5.628E-01  1.446E-03  3.572E+00  4.283E-01  1.362E+01
 1427  5.642E-01  1.446E-03  3.584E+00  4.160E-01  1.359E+01
 1428  5.657E-01  1.446E-03  3.596E+00  4.038E-01  1.357E+01
 1429  5.671E-01  1.446E-03  3.609E+00  3.914E-01  1.355E+01
 1430  5.686E-01  1.446E-03  3.621E+00  3.791E-01  1.353E+01
 1431  5.700E-01  1.446E-03  3.633E+00  3.666E-01  1.350E+01
 1432  5.714E-01  1.446E-03  3.646E+00  3.542E-01  1.348E+01
 1433  5.729E-01  1.446E-03  3.658E+00  3.416E-01  1.346E+01
 1434  5.743E-01  1.446E-03  3.671E+00  3.291E-01  1.343E+01
 1435  5.758E-01  1.446E-03  3.684E+00  3.165E-01  1.341E+01
 1436  5.772E-01  1.446E-03  3.696E+00  3.038E-01  1.338E+01
 1437  5.787E-01  1.446E-03  3.709E+00  2.911E-01  1.336E+01
 1438  5.801E-01  1.446E-03  3.722E+00  2.783E-01  1.333E+01
 1439  5.816E-01  1.446E-03  3.735E+00  2.655E-01  1.331E+01
 1440  5.830E-01  1.446E-03  3.747E+00  2.526E-01  1.328E+01
 1441  5.845E-01  1.446E-03  3.760E+00  2.397E-01  1.326E+01
 1442  5.859E-01  1.446E-03  3.773E+00  2.267E-01  1.323E+01
 1443  5.874E-01  1.446E-03  3.786E+00  2.137E-01  1.321E+01
 1444  5.888E-01  1.446E-03  3.799E+00  2.007E-01  1.318E+01
 1445  5.902E-01  1.446E-03  3.812E+00  1.875E-01  1.315E+01
 1446  5.917E-01  1.446E-03  3.826E+00  1.743E-01  1.313E+01
 1447  5.931E-01  1.446E-03  3.839E+00  1.611E-01  1.310E+01
 1448  5.946E-01  1.446E-03  3.852E+00  1.478E-01  1.307E+01
 1449  5.957E-01  1.135E-03  3.863E+00  1.373E-01  1.305E+01
 1450  5.969E-01  1.135E-03  3.873E+00  1.268E-01  1.303E+01
 1451  5.980E-01  1.135E-03  3.884E+00  1.163E-01  1.301E+01
 1452  5.989E-01  8.952E-04  3.892E+00  1.079E-01  1.299E+01
 1453  5.998E-01  8.952E-04  3.900E+00  9.957E-02  1.297E+01
 1454  6.007E-01  8.952E-04  3.909E+00  9.119E-02  1.295E+01

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =   1455, psi = 6.014E-01, q =  3.909

   is    psifac      dpsi        q       singfac     eval1

 1455  6.014E-01  7.056E-04  3.915E+00  8.457E-02  1.294E+01
 1456  6.014E-01  1.000E-07  3.915E+00  8.457E-02  1.294E+01
 1457  6.014E-01  1.000E-07  3.915E+00  8.457E-02  1.294E+01
 1458  6.015E-01  1.470E-04  3.917E+00  8.319E-02  1.294E+01
 1459  6.017E-01  1.470E-04  3.918E+00  8.181E-02  1.293E+01
 1460  6.018E-01  1.470E-04  3.920E+00  8.043E-02  1.293E+01
 1461  6.022E-01  4.175E-04  3.923E+00  7.650E-02  1.292E+01
 1462  6.027E-01  4.175E-04  3.927E+00  7.257E-02  1.291E+01
 1463  6.031E-01  4.175E-04  3.931E+00  6.863E-02  1.291E+01
 1464  6.034E-01  3.398E-04  3.935E+00  6.543E-02  1.290E+01
 1465  6.038E-01  3.398E-04  3.938E+00  6.222E-02  1.289E+01
 1466  6.041E-01  3.398E-04  3.941E+00  5.900E-02  1.289E+01
 1467  6.044E-01  3.398E-04  3.944E+00  5.579E-02  1.288E+01
 1468  6.047E-01  2.807E-04  3.947E+00  5.313E-02  1.287E+01
 1469  6.050E-01  2.807E-04  3.950E+00  5.047E-02  1.287E+01
 1470  6.053E-01  2.807E-04  3.952E+00  4.781E-02  1.286E+01
 1471  6.056E-01  2.807E-04  3.955E+00  4.515E-02  1.286E+01
 1472  6.058E-01  2.308E-04  3.957E+00  4.295E-02  1.285E+01
 1473  6.060E-01  2.308E-04  3.959E+00  4.076E-02  1.285E+01
 1474  6.062E-01  2.308E-04  3.961E+00  3.857E-02  1.284E+01
 1475  6.065E-01  2.308E-04  3.964E+00  3.637E-02  1.284E+01
 1476  6.067E-01  1.874E-04  3.965E+00  3.459E-02  1.283E+01
 1477  6.069E-01  1.874E-04  3.967E+00  3.280E-02  1.283E+01
 1478  6.070E-01  1.874E-04  3.969E+00  3.102E-02  1.283E+01
 1479  6.072E-01  1.874E-04  3.971E+00  2.923E-02  1.282E+01
 1480  6.074E-01  1.519E-04  3.972E+00  2.778E-02  1.282E+01
 1481  6.075E-01  1.519E-04  3.974E+00  2.634E-02  1.282E+01
 1482  6.077E-01  1.519E-04  3.975E+00  2.489E-02  1.281E+01
 1483  6.078E-01  1.519E-04  3.977E+00  2.343E-02  1.281E+01
 1484  6.080E-01  1.221E-04  3.978E+00  2.227E-02  1.281E+01
 1485  6.081E-01  1.221E-04  3.979E+00  2.110E-02  1.280E+01
 1486  6.082E-01  1.221E-04  3.980E+00  1.993E-02  1.280E+01
