 IPEC_PMODB_CHETEST: Reconstructed perturbed mod b by chebyshev
 
    jac_out = boozer  
      cstep =    200      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)
   8.11240174E-01   11  -3.41293164E-06   3.83696557E-06
   8.11240174E-01   12  -3.11917997E-06   3.56766992E-06
   8.11240174E-01   13  -2.85303733E-06   3.22491783E-06
   8.11240174E-01   14  -2.46736166E-06   2.84121310E-06
   8.11240174E-01   15  -2.06476845E-06   2.45153464E-06
   8.11240174E-01   16  -1.65949214E-06   2.03127910E-06
   8.11240174E-01   17  -1.27110671E-06   1.61562945E-06
   8.11240174E-01   18  -9.06990074E-07   1.24149290E-06
   8.11240174E-01   19  -5.83707458E-07   8.97884562E-07
   8.11240174E-01   20  -3.15312087E-07   5.92923382E-07
   8.16186151E-01  -12   1.12100531E-06  -2.23859111E-06
   8.16186151E-01  -11   8.55188272E-07  -2.07711036E-06
   8.16186151E-01  -10   2.06908280E-07  -1.57080042E-06
   8.16186151E-01   -9  -5.67567276E-07  -7.06628693E-07
   8.16186151E-01   -8  -9.88890124E-07  -1.00840761E-07
   8.16186151E-01   -7  -1.02066310E-06  -6.54587195E-07
   8.16186151E-01   -6   9.34553351E-07  -3.86968160E-06
   8.16186151E-01   -5   4.92709008E-06  -1.24590194E-05
   8.16186151E-01   -4   2.24650811E-06  -1.63679355E-05
   8.16186151E-01   -3   2.43336044E-05  -1.77086358E-05
   8.16186151E-01   -2   1.08540662E-04  -1.67938488E-04
   8.16186151E-01   -1   1.73947040E-04  -4.82350996E-04
   8.16186151E-01    0  -5.63487212E-04   1.60778466E-03
   8.16186151E-01    1  -2.36654534E-05  -2.85464493E-04
   8.16186151E-01    2   1.52659468E-04   1.60369583E-04
   8.16186151E-01    3  -5.00131199E-05  -5.75097482E-05
   8.16186151E-01    4  -3.28012720E-05   2.90775712E-05
   8.16186151E-01    5  -6.89802820E-06   3.66648582E-05
   8.16186151E-01    6  -2.13971950E-07   5.82354725E-06
   8.16186151E-01    7  -7.35057247E-07   8.81651151E-06
   8.16186151E-01    8   1.36006614E-06   2.91714701E-06
   8.16186151E-01    9  -2.00317369E-06   3.39594995E-06
   8.16186151E-01   10  -2.98114629E-06   2.93920962E-06
   8.16186151E-01   11  -3.00604677E-06   3.43966499E-06
   8.16186151E-01   12  -2.84721000E-06   3.29714710E-06
   8.16186151E-01   13  -2.69983137E-06   3.05431763E-06
   8.16186151E-01   14  -2.35257871E-06   2.72658376E-06
   8.16186151E-01   15  -1.99309264E-06   2.38217313E-06
   8.16186151E-01   16  -1.59984236E-06   1.98783276E-06
   8.16186151E-01   17  -1.21807589E-06   1.58014476E-06
   8.16186151E-01   18  -8.53526043E-07   1.21364858E-06
   8.16186151E-01   19  -5.16122710E-07   8.65265507E-07
   8.16186151E-01   20  -2.29807225E-07   5.44875000E-07
   8.21132128E-01  -12   1.10517665E-06  -2.20354362E-06
   8.21132128E-01  -11   8.16712558E-07  -2.03035992E-06
   8.21132128E-01  -10   1.12509695E-07  -1.50536448E-06
   8.21132128E-01   -9  -6.94194868E-07  -5.96115960E-07
   8.21132128E-01   -8  -1.05006931E-06   3.29895370E-08
   8.21132128E-01   -7  -1.05352385E-06  -5.73752018E-07
   8.21132128E-01   -6   8.61316841E-07  -3.86342087E-06
   8.21132128E-01   -5   4.92855767E-06  -1.25845374E-05
   8.21132128E-01   -4   2.08851454E-06  -1.63452460E-05
   8.21132128E-01   -3   2.47382208E-05  -1.74457047E-05
   8.21132128E-01   -2   1.08745663E-04  -1.69088012E-04
   8.21132128E-01   -1   1.72818729E-04  -4.81469368E-04
   8.21132128E-01    0  -5.62268390E-04   1.60348135E-03
   8.21132128E-01    1  -2.01221467E-05  -2.80995233E-04
   8.21132128E-01    2   1.49627802E-04   1.56260047E-04
   8.21132128E-01    3  -5.13559085E-05  -5.52300985E-05
   8.21132128E-01    4  -3.69697668E-05   3.59264762E-05
   8.21132128E-01    5  -6.96727621E-06   3.53065637E-05
   8.21132128E-01    6   2.49843137E-06   1.33979555E-06
   8.21132128E-01    7   9.94578163E-07   8.40574632E-06
   8.21132128E-01    8   3.18963426E-06   1.47146056E-06
   8.21132128E-01    9  -1.09751275E-06   2.73830103E-06
   8.21132128E-01   10  -2.50784799E-06   2.34661017E-06
   8.21132128E-01   11  -2.69366914E-06   3.12949970E-06
   8.21132128E-01   12  -2.65098238E-06   3.08972126E-06
   8.21132128E-01   13  -2.60362694E-06   2.93447366E-06
   8.21132128E-01   14  -2.28644228E-06   2.65381996E-06
   8.21132128E-01   15  -1.96536884E-06   2.34842562E-06
   8.21132128E-01   16  -1.58093451E-06   1.97711714E-06
   8.21132128E-01   17  -1.20328269E-06   1.57589337E-06
   8.21132128E-01   18  -8.37855660E-07   1.21588750E-06
   8.21132128E-01   19  -4.86839599E-07   8.62752750E-07
   8.21132128E-01   20  -1.82407442E-07   5.27282391E-07
   8.26078104E-01  -12   1.11791908E-06  -2.19560632E-06
   8.26078104E-01  -11   8.09210076E-07  -2.00849612E-06
   8.26078104E-01  -10   5.89546571E-08  -1.46805893E-06
   8.26078104E-01   -9  -7.71539177E-07  -5.24203425E-07
   8.26078104E-01   -8  -1.06527788E-06   1.17130337E-07
   8.26078104E-01   -7  -1.02954914E-06  -5.58170099E-07
   8.26078104E-01   -6   8.89733194E-07  -3.95982010E-06
   8.26078104E-01   -5   5.08442019E-06  -1.28615472E-05
   8.26078104E-01   -4   2.08729034E-06  -1.65431959E-05
   8.26078104E-01   -3   2.51316771E-05  -1.72439614E-05
   8.26078104E-01   -2   1.09632410E-04  -1.70622382E-04
   8.26078104E-01   -1   1.72618817E-04  -4.82270367E-04
   8.26078104E-01    0  -5.62437251E-04   1.60309233E-03
   8.26078104E-01    1  -1.62818600E-05  -2.75949136E-04
   8.26078104E-01    2   1.48634401E-04   1.50989633E-04
   8.26078104E-01    3  -5.26527615E-05  -5.41742462E-05
   8.26078104E-01    4  -3.96724976E-05   4.19486161E-05
   8.26078104E-01    5  -7.42774915E-06   3.41756400E-05
   8.26078104E-01    6   3.57719831E-06  -1.65519172E-06
   8.26078104E-01    7   1.97844942E-06   8.57727301E-06
   8.26078104E-01    8   4.40814347E-06   5.60124541E-07
   8.26078104E-01    9  -4.82841685E-07   2.34717587E-06
   8.26078104E-01   10  -2.21519815E-06   1.96641172E-06
   8.26078104E-01   11  -2.51477212E-06   2.94439770E-06
   8.26078104E-01   12  -2.56018221E-06   2.97370943E-06
   8.26078104E-01   13  -2.58556895E-06   2.88686167E-06
   8.26078104E-01   14  -2.28708275E-06   2.64022589E-06
   8.26078104E-01   15  -1.99651146E-06   2.36427054E-06
   8.26078104E-01   16  -1.61624155E-06   2.01089476E-06
   8.26078104E-01   17  -1.23889860E-06   1.61341418E-06
   8.26078104E-01   18  -8.71289218E-07   1.25749130E-06
   8.26078104E-01   19  -5.07163966E-07   8.99145630E-07
   8.26078104E-01   20  -1.84590162E-07   5.49070991E-07
   8.31024081E-01  -12   1.16409233E-06  -2.22248759E-06
   8.31024081E-01  -11   8.38041504E-07  -2.01897206E-06
   8.31024081E-01  -10   5.42804515E-08  -1.46689679E-06
   8.31024081E-01   -9  -7.89451629E-07  -5.01875756E-07
   8.31024081E-01   -8  -1.02687750E-06   1.36989760E-07
   8.31024081E-01   -7  -9.40219882E-07  -6.24566117E-07
   8.31024081E-01   -6   1.03940804E-06  -4.18171967E-06
   8.31024081E-01   -5   5.42408200E-06  -1.33232789E-05
   8.31024081E-01   -4   2.27277812E-06  -1.70134089E-05
   8.31024081E-01   -3   2.55025572E-05  -1.71311461E-05
   8.31024081E-01   -2   1.11328274E-04  -1.72579820E-04
   8.31024081E-01   -1   1.73538944E-04  -4.85058561E-04
   8.31024081E-01    0  -5.64196273E-04   1.60695309E-03
   8.31024081E-01    1  -1.23192331E-05  -2.70888920E-04
   8.31024081E-01    2   1.50266105E-04   1.44849353E-04
   8.31024081E-01    3  -5.40116552E-05  -5.45431248E-05
   8.31024081E-01    4  -4.05840209E-05   4.67293069E-05
   8.31024081E-01    5  -8.36018464E-06   3.34025129E-05
   8.31024081E-01    6   2.70675626E-06  -2.77042586E-06
   8.31024081E-01    7   2.05418547E-06   9.42361908E-06
   8.31024081E-01    8   4.86584381E-06   3.18613485E-07
   8.31024081E-01    9  -2.36619299E-07   2.28763634E-06
   8.31024081E-01   10  -2.14811652E-06   1.85337252E-06
   8.31024081E-01   11  -2.50230843E-06   2.91651041E-06
   8.31024081E-01   12  -2.59967244E-06   2.97316091E-06
   8.31024081E-01   13  -2.66318122E-06   2.92949028E-06
   8.31024081E-01   14  -2.36960167E-06   2.70024659E-06
   8.31024081E-01   15  -2.09873764E-06   2.44131319E-06
   8.31024081E-01   16  -1.71680441E-06   2.09881610E-06
   8.31024081E-01   17  -1.33486578E-06   1.70128983E-06
   8.31024081E-01   18  -9.62955957E-07   1.34590217E-06
   8.31024081E-01   19  -5.86200554E-07   9.81443126E-07
   8.31024081E-01   20  -2.45645480E-07   6.17370596E-07
   8.35970058E-01  -12   1.24660891E-06  -2.28960375E-06
   8.35970058E-01  -11   9.06443663E-07  -2.06703174E-06
   8.35970058E-01  -10   1.03761436E-07  -1.50745220E-06
   8.35970058E-01   -9  -7.40996455E-07  -5.37050507E-07
   8.35970058E-01   -8  -9.30066415E-07   8.16287618E-08
   8.35970058E-01   -7  -7.80548248E-07  -7.85043853E-07
   8.35970058E-01   -6   1.32361803E-06  -4.54485720E-06
   8.35970058E-01   -5   5.96746127E-06  -1.39928068E-05
   8.35970058E-01   -4   2.66481627E-06  -1.77923726E-05
   8.35970058E-01   -3   2.58397057E-05  -1.71279312E-05
   8.35970058E-01   -2   1.13915439E-04  -1.74969976E-04
   8.35970058E-01   -1   1.75704910E-04  -4.90020092E-04
   8.35970058E-01    0  -5.67651704E-04   1.61513748E-03
   8.35970058E-01    1  -8.41017446E-06  -2.66347514E-04
   8.35970058E-01    2   1.54950782E-04   1.38170872E-04
   8.35970058E-01    3  -5.55274597E-05  -5.64540295E-05
   8.35970058E-01    4  -3.94637166E-05   4.98952403E-05
   8.35970058E-01    5  -9.82049378E-06   3.30943110E-05
   8.35970058E-01    6  -3.20268076E-07  -1.71505662E-06
   8.35970058E-01    7   1.10882616E-06   1.09961781E-05
   8.35970058E-01    8   4.45315570E-06   8.46518102E-07
   8.35970058E-01    9  -4.17029145E-07   2.60697500E-06
   8.35970058E-01   10  -2.33909787E-06   2.04788163E-06
   8.35970058E-01   11  -2.68005417E-06   3.06918018E-06
   8.35970058E-01   12  -2.78705518E-06   3.10557700E-06
   8.35970058E-01   13  -2.84860200E-06   3.07513982E-06
   8.35970058E-01   14  -2.54456669E-06   2.84404008E-06
   8.35970058E-01   15  -2.28031434E-06   2.58762143E-06
   8.35970058E-01   16  -1.89010446E-06   2.24743364E-06
   8.35970058E-01   17  -1.49788265E-06   1.84526460E-06
   8.35970058E-01   18  -1.11886333E-06   1.48594225E-06
   8.35970058E-01   19  -7.29921266E-07   1.11410672E-06
   8.35970058E-01   20  -3.71740576E-07   7.36777466E-07
   8.40916034E-01  -12   1.36591180E-06  -2.39934780E-06
   8.40916034E-01  -11   1.01495746E-06  -2.15501225E-06
   8.40916034E-01  -10   2.09111530E-07  -1.59212732E-06
   8.40916034E-01   -9  -6.23418933E-07  -6.33612446E-07
   8.40916034E-01   -8  -7.73646240E-07  -5.49948877E-08
   8.40916034E-01   -7  -5.49949403E-07  -1.04564665E-06
   8.40916034E-01   -6   1.74748587E-06  -5.05581140E-06
   8.40916034E-01   -5   6.72229397E-06  -1.48800662E-05
   8.40916034E-01   -4   3.27027255E-06  -1.88969453E-05
   8.40916034E-01   -3   2.61325145E-05  -1.72453502E-05
   8.40916034E-01   -2   1.17418862E-04  -1.77768789E-04
   8.40916034E-01   -1   1.79158888E-04  -4.97193322E-04
   8.40916034E-01    0  -5.72795206E-04   1.62742001E-03
   8.40916034E-01    1  -4.72607666E-06  -2.62790149E-04
   8.40916034E-01    2   1.62905339E-04   1.31315363E-04
   8.40916034E-01    3  -5.72690288E-05  -5.99252312E-05
   8.40916034E-01    4  -3.61839776E-05   5.11440402E-05
   8.40916034E-01    5  -1.18321677E-05   3.33252638E-05
   8.40916034E-01    6  -5.57340647E-06   1.66783740E-06
   8.40916034E-01    7  -9.06478513E-07   1.32957500E-05
   8.40916034E-01    8   3.11365892E-06   2.19573146E-06
   8.40916034E-01    9  -1.05633005E-06   3.32906714E-06
   8.40916034E-01   10  -2.80422138E-06   2.57122210E-06
   8.40916034E-01   11  -3.05966236E-06   3.41412358E-06
   8.40916034E-01   12  -3.13040440E-06   3.37978809E-06
   8.40916034E-01   13  -3.14695251E-06   3.32973417E-06
   8.40916034E-01   14  -2.81661483E-06   3.07616122E-06
   8.40916034E-01   15  -2.54440831E-06   2.80665501E-06
   8.40916034E-01   16  -2.13902836E-06   2.45930189E-06
   8.40916034E-01   17  -1.73047499E-06   2.04744381E-06
   8.40916034E-01   18  -1.34104439E-06   1.67911328E-06
   8.40916034E-01   19  -9.40324105E-07   1.29840343E-06
   8.40916034E-01   20  -5.65073853E-07   9.08695880E-07
   8.45862011E-01  -12   1.51954903E-06  -2.55048005E-06
   8.45862011E-01  -11   1.16096267E-06  -2.28176878E-06
   8.45862011E-01  -10   3.67823646E-07  -1.71956094E-06
   8.45862011E-01   -9  -4.38956292E-07  -7.90619495E-07
   8.45862011E-01   -8  -5.60641434E-07  -2.72975281E-07
   8.45862011E-01   -7  -2.52922139E-07  -1.40517413E-06
   8.45862011E-01   -6   2.30648141E-06  -5.71034698E-06
   8.45862011E-01   -5   7.68194490E-06  -1.59794318E-05
   8.45862011E-01   -4   4.08069672E-06  -2.03207072E-05
   8.45862011E-01   -3   2.63711238E-05  -1.74825914E-05
   8.45862011E-01   -2   1.21796718E-04  -1.80915064E-04
   8.45862011E-01   -1   1.83845451E-04  -5.06446293E-04
   8.45862011E-01    0  -5.79491224E-04   1.64325382E-03
   8.45862011E-01    1  -1.42839306E-06  -2.60577770E-04
   8.45862011E-01    2   1.74091234E-04   1.24660316E-04
   8.45862011E-01    3  -5.92655671E-05  -6.48663831E-05
   8.45862011E-01    4  -3.07548963E-05   5.02734546E-05
   8.45862011E-01    5  -1.43801540E-05   3.41286209E-05
   8.45862011E-01    6  -1.29603824E-05   7.37227377E-06
   8.45862011E-01    7  -3.96425065E-06   1.62654902E-05
   8.45862011E-01    8   8.55114494E-07   4.36042390E-06
   8.45862011E-01    9  -2.15512809E-06   4.44963937E-06
   8.45862011E-01   10  -3.53978938E-06   3.42155524E-06
   8.45862011E-01   11  -3.63817802E-06   3.94907553E-06
   8.45862011E-01   12  -3.62636612E-06   3.79417231E-06
   8.45862011E-01   13  -3.55498212E-06   3.69098910E-06
   8.45862011E-01   14  -3.18328510E-06   3.39447424E-06
   8.45862011E-01   15  -2.88814153E-06   3.09638458E-06
   8.45862011E-01   16  -2.46101748E-06   2.73224529E-06
   8.45862011E-01   17  -2.03023601E-06   2.30564844E-06
   8.45862011E-01   18  -1.62687130E-06   1.92304305E-06
   8.45862011E-01   19  -1.21476051E-06   1.53189254E-06
   8.45862011E-01   20  -8.23196501E-07   1.13082236E-06
   8.50807988E-01  -12   1.70189597E-06  -2.73771008E-06
   8.50807988E-01  -11   1.33837572E-06  -2.44228976E-06
   8.50807988E-01  -10   5.72722057E-07  -1.88425125E-06
   8.50807988E-01   -9  -1.95400540E-07  -1.00177255E-06
   8.50807988E-01   -8  -2.98695809E-07  -5.65713516E-07
   8.50807988E-01   -7   1.00550268E-07  -1.85439107E-06
   8.50807988E-01   -6   2.98542216E-06  -6.49236183E-06
   8.50807988E-01   -5   8.82398661E-06  -1.72681493E-05
   8.50807988E-01   -4   5.07076646E-06  -2.20315870E-05
   8.50807988E-01   -3   2.65465121E-05  -1.78253922E-05
   8.50807988E-01   -2   1.26934520E-04  -1.84309365E-04
   8.50807988E-01   -1   1.89603179E-04  -5.17464030E-04
   8.50807988E-01    0  -5.87472039E-04   1.66176884E-03
   8.50807988E-01    1   1.33610904E-06  -2.59934496E-04
   8.50807988E-01    2   1.88182010E-04   1.18584702E-04
   8.50807988E-01    3  -6.14930093E-05  -7.10766166E-05
   8.50807988E-01    4  -2.33430776E-05   4.72082155E-05
   8.50807988E-01    5  -1.74069809E-05   3.54909983E-05
   8.50807988E-01    6  -2.22116808E-05   1.52082199E-05
   8.50807988E-01    7  -7.95231304E-06   1.97872800E-05
   8.50807988E-01    8  -2.24265397E-06   7.26988230E-06
   8.50807988E-01    9  -3.67816025E-06   5.93297868E-06
   8.50807988E-01   10  -4.51996388E-06   4.57105763E-06
   8.50807988E-01   11  -4.39628611E-06   4.65615708E-06
   8.50807988E-01   12  -4.25883667E-06   4.33541345E-06
   8.50807988E-01   13  -4.06014375E-06   4.14749115E-06
   8.50807988E-01   14  -3.63421045E-06   3.78941888E-06
   8.50807988E-01   15  -3.30196141E-06   3.44870254E-06
   8.50807988E-01   16  -2.84750002E-06   3.05888118E-06
   8.50807988E-01   17  -2.38932359E-06   2.61300333E-06
   8.50807988E-01   18  -1.96861780E-06   2.21114865E-06
   8.50807988E-01   19  -1.54551298E-06   1.80812239E-06
   8.50807988E-01   20  -1.13858349E-06   1.39683886E-06
   8.55753964E-01  -12   1.90407681E-06  -2.95154021E-06
   8.55753964E-01  -11   1.53756707E-06  -2.62756999E-06
   8.55753964E-01  -10   8.11804902E-07  -2.07646510E-06
   8.55753964E-01   -9   9.36792483E-08  -1.25524176E-06
   8.55753964E-01   -8  -1.69802373E-10  -9.19594835E-07
   8.55753964E-01   -7   4.94966623E-07  -2.37576453E-06
   8.55753964E-01   -6   3.75814786E-06  -7.37363622E-06
   8.55753964E-01   -5   1.01098071E-05  -1.87059069E-05
   8.55753964E-01   -4   6.19780260E-06  -2.39711918E-05
   8.55753964E-01   -3   2.66504535E-05  -1.82452722E-05
   8.55753964E-01   -2   1.32644120E-04  -1.87815803E-04
   8.55753964E-01   -1   1.96163651E-04  -5.29748647E-04
   8.55753964E-01    0  -5.96342287E-04   1.68179404E-03
   8.55753964E-01    1   3.43911966E-06  -2.60922033E-04
   8.55753964E-01    2   2.04547467E-04   1.13452946E-04
   8.55753964E-01    3  -6.38613021E-05  -7.82520642E-05
   8.55753964E-01    4  -1.42821068E-05   4.20223625E-05
   8.55753964E-01    5  -2.08119031E-05   3.73500584E-05
   8.55753964E-01    6  -3.28765165E-05   2.47913660E-05
   8.55753964E-01    7  -1.26706458E-05   2.36825096E-05
   8.55753964E-01    8  -6.02421629E-06   1.07853115E-05
   8.55753964E-01    9  -5.55219603E-06   7.71061288E-06
   8.55753964E-01   10  -5.69577586E-06   5.96465122E-06
   8.55753964E-01   11  -5.29756847E-06   5.50123293E-06
   8.55753964E-01   12  -4.99843270E-06   4.97799874E-06
   8.55753964E-01   13  -4.64025468E-06   4.67836190E-06
   8.55753964E-01   14  -4.15080066E-06   4.24375566E-06
   8.55753964E-01   15  -3.76943552E-06   3.84922899E-06
   8.55753964E-01   16  -3.28370468E-06   3.42648494E-06
   8.55753964E-01   17  -2.79430356E-06   2.95783673E-06
   8.55753964E-01   18  -2.35335251E-06   2.53258577E-06
   8.55753964E-01   19  -1.91970428E-06   2.11660285E-06
   8.55753964E-01   20  -1.49853549E-06   1.69638015E-06
   8.60699941E-01  -12   2.11413348E-06  -3.17843679E-06
   8.60699941E-01  -11   1.74555169E-06  -2.82480541E-06
   8.60699941E-01  -10   1.06845009E-06  -2.28249999E-06
   8.60699941E-01   -9   4.09143372E-07  -1.53393570E-06
   8.60699941E-01   -8   3.18132596E-07  -1.31419709E-06
   8.60699941E-01   -7   9.09722000E-07  -2.94385539E-06
   8.60699941E-01   -6   4.58803227E-06  -8.31456768E-06
   8.60699941E-01   -5   1.14854876E-05  -2.02358104E-05
   8.60699941E-01   -4   7.40261231E-06  -2.60562383E-05
   8.60699941E-01   -3   2.66753290E-05  -1.86998353E-05
   8.60699941E-01   -2   1.38668637E-04  -1.91267186E-04
   8.60699941E-01   -1   2.03159401E-04  -5.42634885E-04
   8.60699941E-01    0  -6.05594441E-04   1.70190699E-03
   8.60699941E-01    1   4.77332180E-06  -2.63423984E-04
   8.60699941E-01    2   2.22258862E-04   1.09598302E-04
   8.60699941E-01    3  -6.62036293E-05  -8.60042205E-05
   8.60699941E-01    4  -4.07226133E-06   3.49546780E-05
   8.60699941E-01    5  -2.44537873E-05   3.95963678E-05
   8.60699941E-01    6  -4.43328649E-05   3.55467879E-05
   8.60699941E-01    7  -1.78347747E-05   2.77181538E-05
   8.60699941E-01    8  -1.02604709E-05   1.47016450E-05
   8.60699941E-01    9  -7.66664012E-06   9.68246442E-06
   8.60699941E-01   10  -6.99586283E-06   7.52074578E-06
   8.60699941E-01   11  -6.28903196E-06   6.43451000E-06
   8.60699941E-01   12  -5.80295520E-06   5.68464642E-06
   8.60699941E-01   13  -5.26388911E-06   5.25365403E-06
   8.60699941E-01   14  -4.70654042E-06   4.73290846E-06
   8.60699941E-01   15  -4.26757351E-06   4.27760868E-06
   8.60699941E-01   16  -3.74894809E-06   3.81727818E-06
   8.60699941E-01   17  -3.22642166E-06   3.32396309E-06
   8.60699941E-01   18  -2.76323942E-06   2.87254738E-06
   8.60699941E-01   19  -2.31961311E-06   2.44311289E-06
   8.60699941E-01   20  -1.88548688E-06   2.01533492E-06
   8.65645918E-01  -12   2.31748296E-06  -3.40138575E-06
   8.65645918E-01  -11   1.94649770E-06  -3.01796272E-06
   8.65645918E-01  -10   1.32204748E-06  -2.48535372E-06
   8.65645918E-01   -9   7.26992894E-07  -1.81628520E-06
   8.65645918E-01   -8   6.35666808E-07  -1.72312412E-06
   8.65645918E-01   -7   1.32003435E-06  -3.52646885E-06
   8.65645918E-01   -6   5.42946933E-06  -9.26604064E-06
   8.65645918E-01   -5   1.28841499E-05  -2.17869805E-05
   8.65645918E-01   -4   8.61187771E-06  -2.81824041E-05
   8.65645918E-01   -3   2.66137884E-05  -1.91343434E-05
   8.65645918E-01   -2   1.44694207E-04  -1.94473875E-04
   8.65645918E-01   -1   2.10142130E-04  -5.55323147E-04
   8.65645918E-01    0  -6.14636227E-04   1.72051248E-03
   8.65645918E-01    1   5.25349771E-06  -2.67142841E-04
   8.65645918E-01    2   2.40119014E-04   1.07306305E-04
   8.65645918E-01    3  -6.82687422E-05  -9.38900232E-05
   8.65645918E-01    4   6.63271517E-06   2.64148555E-05
   8.65645918E-01    5  -2.81583166E-05   4.20801319E-05
   8.65645918E-01    6  -5.58137640E-05   4.67291021E-05
   8.65645918E-01    7  -2.30868029E-05   3.16188236E-05
   8.65645918E-01    8  -1.46570481E-05   1.87552715E-05
   8.65645918E-01    9  -9.87734804E-06   1.17209052E-05
   8.65645918E-01   10  -8.32924073E-06   9.13435623E-06
   8.65645918E-01   11  -7.30313379E-06   7.39259123E-06
   8.65645918E-01   12  -6.61902105E-06   6.40782506E-06
   8.65645918E-01   13  -5.89162668E-06   5.83560232E-06
   8.65645918E-01   14  -5.26800873E-06   5.22600330E-06
   8.65645918E-01   15  -4.76776232E-06   4.70837992E-06
   8.65645918E-01   16  -4.21747346E-06   4.20920712E-06
   8.65645918E-01   17  -3.66237326E-06   3.69140830E-06
   8.65645918E-01   18  -3.17630772E-06   3.21296275E-06
   8.65645918E-01   19  -2.72345722E-06   2.77039064E-06
   8.65645918E-01   20  -2.27778116E-06   2.33652805E-06
   8.70591894E-01  -12   2.49769159E-06  -3.60087203E-06
   8.70591894E-01  -11   2.12258472E-06  -3.18876021E-06
   8.70591894E-01  -10   1.54910233E-06  -2.66583646E-06
   8.70591894E-01   -9   1.01964142E-06  -2.07759041E-06
   8.70591894E-01   -8   9.29320724E-07  -2.11553051E-06
   8.70591894E-01   -7   1.69842383E-06  -4.08663322E-06
   8.70591894E-01   -6   6.23042690E-06  -1.01725250E-05
   8.70591894E-01   -5   1.42299021E-05  -2.32789072E-05
   8.70591894E-01   -4   9.74223878E-06  -3.02308081E-05
   8.70591894E-01   -3   2.64582721E-05  -1.94847064E-05
   8.70591894E-01   -2   1.50369055E-04  -1.97236441E-04
   8.70591894E-01   -1   2.16611902E-04  -5.66931119E-04
   8.70591894E-01    0  -6.22830245E-04   1.73594989E-03
   8.70591894E-01    1   4.81610770E-06  -2.71612013E-04
   8.70591894E-01    2   2.56720123E-04   1.06799030E-04
   8.70591894E-01    3  -6.97176443E-05  -1.01453784E-04
   8.70591894E-01    4   1.70534999E-05   1.69781422E-05
   8.70591894E-01    5  -3.17298837E-05   4.46232621E-05
   8.70591894E-01    6  -6.64513660E-05   5.74610615E-05
   8.70591894E-01    7  -2.80148711E-05   3.50851679E-05
   8.70591894E-01    8  -1.88699041E-05   2.26383402E-05
   8.70591894E-01    9  -1.20140382E-05   1.36780146E-05
   8.70591894E-01   10  -9.59032918E-06   1.06828581E-05
   8.70591894E-01   11  -8.26146665E-06   8.30213527E-06
   8.70591894E-01   12  -7.38498516E-06   7.09247968E-06
   8.70591894E-01   13  -6.47824357E-06   6.38081533E-06
   8.70591894E-01   14  -5.79669466E-06   5.68767146E-06
   8.70591894E-01   15  -5.23737325E-06   5.11247007E-06
   8.70591894E-01   16  -4.65989316E-06   4.57725556E-06
   8.70591894E-01   17  -4.07561741E-06   4.03761550E-06
   8.70591894E-01   18  -3.56773148E-06   3.53362822E-06
   8.70591894E-01   19  -3.10668291E-06   3.07923452E-06
   8.70591894E-01   20  -2.65095336E-06   2.64081269E-06
   8.75537871E-01  -12   2.63757667E-06  -3.75629790E-06
   8.75537871E-01  -11   2.25522319E-06  -3.31807146E-06
   8.75537871E-01  -10   1.72482872E-06  -2.80413266E-06
   8.75537871E-01   -9   1.25777172E-06  -2.29194505E-06
   8.75537871E-01   -8   1.17507006E-06  -2.45836447E-06
   8.75537871E-01   -7   2.01675026E-06  -4.58542508E-06
   8.75537871E-01   -6   6.93609817E-06  -1.09764188E-05
   8.75537871E-01   -5   1.54434148E-05  -2.46275874E-05
   8.75537871E-01   -4   1.07061200E-05  -3.20771537E-05
   8.75537871E-01   -3   2.62004201E-05  -1.96819614E-05
   8.75537871E-01   -2   1.55329950E-04  -1.99361933E-04
   8.75537871E-01   -1   2.22057362E-04  -5.76563832E-04
   8.75537871E-01    0  -6.29545101E-04   1.74662719E-03
   8.75537871E-01    1   3.41736964E-06  -2.76224585E-04
   8.75537871E-01    2   2.70530707E-04   1.08220958E-04
   8.75537871E-01    3  -7.01259158E-05  -1.08280109E-04
   8.75537871E-01    4   2.63287648E-05   7.36650546E-06
   8.75537871E-01    5  -3.49682288E-05   4.70368863E-05
   8.75537871E-01    6  -7.53391518E-05   6.67915519E-05
   8.75537871E-01    7  -3.21813519E-05   3.78185723E-05
   8.75537871E-01    8  -2.25284316E-05   2.60199400E-05
   8.75537871E-01    9  -1.38914906E-05   1.53961578E-05
   8.75537871E-01   10  -1.06663215E-05   1.20344969E-05
   8.75537871E-01   11  -9.08017256E-06   9.08517974E-06
   8.75537871E-01   12  -8.03520315E-06   7.68000948E-06
   8.75537871E-01   13  -6.97587811E-06   6.84343791E-06
   8.75537871E-01   14  -6.25163848E-06   6.08063940E-06
   8.75537871E-01   15  -5.64205932E-06   5.45933491E-06
   8.75537871E-01   16  -5.04525182E-06   4.89530407E-06
   8.75537871E-01   17  -4.43824897E-06   4.33913988E-06
   8.75537871E-01   18  -3.91162832E-06   3.81377371E-06
   8.75537871E-01   19  -3.44376843E-06   3.35001704E-06
   8.75537871E-01   20  -2.97952742E-06   2.90857446E-06
   8.80483848E-01  -12   2.72062128E-06  -3.84782200E-06
   8.80483848E-01  -11   2.32661892E-06  -3.38773035E-06
   8.80483848E-01  -10   1.82521589E-06  -2.88178314E-06
