
   ising   psi         q          di      re alpha   im alpha

     1  3.468E-01  2.000E+00 -4.985E-01  7.061E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

 2630  9.239E-01  1.129E-07  8.000E+00  9.999E-01  3.750E+00
 2631  9.239E-01  1.836E-07  8.000E+00  9.999E-01  3.750E+00
 2632  9.239E-01  1.836E-07  8.000E+00  9.999E-01  3.750E+00
 2633  9.239E-01  1.836E-07  8.000E+00  9.999E-01  3.750E+00
 2634  9.239E-01  1.836E-07  8.000E+00  9.999E-01  3.750E+00
 2635  9.239E-01  1.836E-07  8.000E+00  9.999E-01  3.750E+00
 2636  9.239E-01  3.104E-07  8.000E+00  9.999E-01  3.750E+00
 2637  9.239E-01  3.104E-07  8.000E+00  9.999E-01  3.750E+00
 2638  9.239E-01  3.104E-07  8.000E+00  9.999E-01  3.750E+00
 2639  9.239E-01  3.104E-07  8.000E+00  9.999E-01  3.750E+00
 2640  9.239E-01  3.104E-07  8.000E+00  9.999E-01  3.750E+00
 2641  9.239E-01  5.451E-07  8.000E+00  9.998E-01  3.750E+00
 2642  9.239E-01  5.451E-07  8.000E+00  9.998E-01  3.750E+00
 2643  9.239E-01  5.451E-07  8.000E+00  9.998E-01  3.750E+00
 2644  9.239E-01  5.451E-07  8.000E+00  9.998E-01  3.750E+00
 2645  9.239E-01  5.451E-07  8.000E+00  9.998E-01  3.750E+00
 2646  9.239E-01  9.738E-07  8.000E+00  9.997E-01  3.750E+00
 2647  9.239E-01  9.738E-07  8.000E+00  9.997E-01  3.750E+00
 2648  9.239E-01  9.738E-07  8.000E+00  9.997E-01  3.749E+00
 2649  9.239E-01  9.738E-07  8.000E+00  9.996E-01  3.749E+00
 2650  9.239E-01  9.738E-07  8.000E+00  9.996E-01  3.749E+00
 2651  9.239E-01  1.711E-06  8.000E+00  9.995E-01  3.749E+00
 2652  9.239E-01  1.711E-06  8.001E+00  9.995E-01  3.749E+00
 2653  9.239E-01  1.711E-06  8.001E+00  9.994E-01  3.749E+00
 2654  9.239E-01  1.711E-06  8.001E+00  9.994E-01  3.749E+00
 2655  9.239E-01  1.711E-06  8.001E+00  9.993E-01  3.749E+00
 2656  9.239E-01  2.928E-06  8.001E+00  9.992E-01  3.749E+00
 2657  9.239E-01  2.928E-06  8.001E+00  9.991E-01  3.749E+00
 2658  9.239E-01  2.928E-06  8.001E+00  9.990E-01  3.749E+00
 2659  9.239E-01  2.928E-06  8.001E+00  9.989E-01  3.749E+00
 2660  9.239E-01  2.928E-06  8.001E+00  9.988E-01  3.749E+00
 2661  9.240E-01  5.026E-06  8.001E+00  9.986E-01  3.749E+00
 2662  9.240E-01  5.026E-06  8.002E+00  9.984E-01  3.749E+00
 2663  9.240E-01  5.026E-06  8.002E+00  9.983E-01  3.749E+00
 2664  9.240E-01  5.026E-06  8.002E+00  9.981E-01  3.749E+00
 2665  9.240E-01  5.026E-06  8.002E+00  9.979E-01  3.749E+00
 2666  9.240E-01  8.604E-06  8.002E+00  9.976E-01  3.749E+00
 2667  9.240E-01  8.604E-06  8.003E+00  9.973E-01  3.749E+00
 2668  9.240E-01  8.604E-06  8.003E+00  9.970E-01  3.749E+00
 2669  9.240E-01  8.604E-06  8.003E+00  9.967E-01  3.748E+00
 2670  9.240E-01  8.604E-06  8.004E+00  9.964E-01  3.748E+00
 2671  9.240E-01  1.476E-05  8.004E+00  9.959E-01  3.748E+00
 2672  9.240E-01  1.476E-05  8.005E+00  9.954E-01  3.748E+00
 2673  9.241E-01  1.476E-05  8.005E+00  9.949E-01  3.748E+00
 2674  9.241E-01  1.476E-05  8.006E+00  9.944E-01  3.748E+00
 2675  9.241E-01  1.476E-05  8.006E+00  9.939E-01  3.747E+00
 2676  9.241E-01  2.551E-05  8.007E+00  9.930E-01  3.747E+00
 2677  9.241E-01  2.551E-05  8.008E+00  9.921E-01  3.747E+00
 2678  9.242E-01  2.551E-05  8.009E+00  9.912E-01  3.746E+00
 2679  9.242E-01  2.551E-05  8.010E+00  9.903E-01  3.746E+00
 2680  9.242E-01  2.551E-05  8.011E+00  9.894E-01  3.746E+00
 2681  9.243E-01  4.395E-05  8.012E+00  9.879E-01  3.745E+00
 2682  9.243E-01  4.395E-05  8.014E+00  9.864E-01  3.745E+00
 2683  9.243E-01  4.395E-05  8.015E+00  9.848E-01  3.744E+00
 2684  9.244E-01  4.395E-05  8.017E+00  9.833E-01  3.743E+00
 2685  9.244E-01  4.395E-05  8.018E+00  9.818E-01  3.743E+00
 2686  9.245E-01  7.600E-05  8.021E+00  9.791E-01  3.742E+00
 2687  9.246E-01  7.600E-05  8.024E+00  9.765E-01  3.741E+00
 2688  9.247E-01  7.600E-05  8.026E+00  9.738E-01  3.740E+00
 2689  9.247E-01  7.600E-05  8.029E+00  9.711E-01  3.739E+00
 2690  9.248E-01  7.600E-05  8.032E+00  9.685E-01  3.738E+00
 2691  9.249E-01  1.311E-04  8.036E+00  9.639E-01  3.736E+00
 2692  9.251E-01  1.311E-04  8.041E+00  9.592E-01  3.734E+00
 2693  9.252E-01  1.311E-04  8.045E+00  9.546E-01  3.732E+00
 2694  9.253E-01  1.311E-04  8.050E+00  9.500E-01  3.731E+00
 2695  9.255E-01  1.311E-04  8.055E+00  9.453E-01  3.729E+00
 2696  9.257E-01  2.260E-04  8.063E+00  9.373E-01  3.726E+00
 2697  9.259E-01  2.260E-04  8.071E+00  9.292E-01  3.722E+00
 2698  9.261E-01  2.260E-04  8.079E+00  9.211E-01  3.719E+00
 2699  9.264E-01  2.260E-04  8.087E+00  9.129E-01  3.716E+00
 2700  9.266E-01  2.260E-04  8.095E+00  9.048E-01  3.712E+00
 2701  9.270E-01  3.911E-04  8.109E+00  8.906E-01  3.706E+00
 2702  9.274E-01  3.911E-04  8.124E+00  8.762E-01  3.700E+00
 2703  9.278E-01  3.911E-04  8.138E+00  8.618E-01  3.694E+00
 2704  9.282E-01  3.911E-04  8.153E+00  8.473E-01  3.687E+00
 2705  9.286E-01  3.911E-04  8.167E+00  8.326E-01  3.680E+00
 2706  9.292E-01  6.582E-04  8.192E+00  8.077E-01  3.668E+00
 2707  9.299E-01  6.582E-04  8.217E+00  7.826E-01  3.656E+00
 2708  9.305E-01  6.582E-04  8.243E+00  7.571E-01  3.643E+00
 2709  9.312E-01  6.582E-04  8.269E+00  7.313E-01  3.629E+00
 2710  9.318E-01  6.582E-04  8.295E+00  7.052E-01  3.616E+00
 2711  9.329E-01  1.042E-03  8.337E+00  6.633E-01  3.594E+00
 2712  9.339E-01  1.042E-03  8.379E+00  6.207E-01  3.571E+00
 2713  9.350E-01  1.042E-03  8.423E+00  5.773E-01  3.549E+00
 2714  9.360E-01  1.042E-03  8.467E+00  5.331E-01  3.526E+00
 2715  9.371E-01  1.042E-03  8.512E+00  4.881E-01  3.501E+00
 2716  9.379E-01  8.176E-04  8.548E+00  4.522E-01  3.481E+00
 2717  9.387E-01  8.176E-04  8.584E+00  4.158E-01  3.459E+00
 2718  9.394E-01  6.610E-04  8.614E+00  3.859E-01  3.441E+00
 2719  9.400E-01  6.610E-04  8.644E+00  3.556E-01  3.421E+00
 2720  9.406E-01  5.456E-04  8.670E+00  3.303E-01  3.404E+00
 2721  9.411E-01  5.456E-04  8.695E+00  3.047E-01  3.386E+00
 2722  9.417E-01  5.456E-04  8.721E+00  2.787E-01  3.368E+00
 2723  9.421E-01  4.205E-04  8.741E+00  2.585E-01  3.353E+00
 2724  9.425E-01  4.205E-04  8.762E+00  2.381E-01  3.338E+00
 2725  9.429E-01  4.205E-04  8.783E+00  2.175E-01  3.323E+00
 2726  9.432E-01  3.286E-04  8.799E+00  2.012E-01  3.311E+00
 2727  9.436E-01  3.286E-04  8.815E+00  1.848E-01  3.299E+00
 2728  9.439E-01  3.286E-04  8.832E+00  1.683E-01  3.287E+00
 2729  9.442E-01  2.549E-04  8.845E+00  1.554E-01  3.277E+00
 2730  9.444E-01  2.549E-04  8.858E+00  1.425E-01  3.267E+00
 2731  9.447E-01  2.549E-04  8.871E+00  1.294E-01  3.257E+00
 2732  9.449E-01  1.961E-04  8.881E+00  1.193E-01  3.250E+00
 2733  9.451E-01  1.961E-04  8.891E+00  1.092E-01  3.242E+00
 2734  9.453E-01  1.961E-04  8.901E+00  9.906E-02  3.234E+00
 2735  9.454E-01  1.501E-04  8.909E+00  9.125E-02  3.228E+00
 2736  9.456E-01  1.501E-04  8.917E+00  8.342E-02  3.223E+00
 2737  9.457E-01  1.501E-04  8.924E+00  7.556E-02  3.217E+00
 2738  9.458E-01  1.147E-04  8.930E+00  6.955E-02  3.212E+00
 2739  9.459E-01  1.147E-04  8.936E+00  6.352E-02  3.208E+00
 2740  9.460E-01  1.147E-04  8.943E+00  5.747E-02  3.203E+00
 2741  9.461E-01  8.784E-05  8.947E+00  5.283E-02  3.200E+00
 2742  9.462E-01  8.784E-05  8.952E+00  4.819E-02  3.196E+00
 2743  9.463E-01  8.784E-05  8.956E+00  4.353E-02  3.193E+00
 2744  9.464E-01  6.716E-05  8.960E+00  3.997E-02  3.190E+00
 2745  9.464E-01  6.716E-05  8.964E+00  3.640E-02  3.188E+00
 2746  9.465E-01  6.716E-05  8.967E+00  3.282E-02  3.185E+00
 2747  9.466E-01  5.040E-05  8.970E+00  3.014E-02  3.183E+00
 2748  9.466E-01  5.040E-05  8.973E+00  2.745E-02  3.181E+00
 2749  9.467E-01  5.040E-05  8.975E+00  2.476E-02  3.179E+00
 2750  9.467E-01  3.900E-05  8.977E+00  2.268E-02  3.178E+00
 2751  9.467E-01  3.900E-05  8.979E+00  2.059E-02  3.176E+00
 2752  9.468E-01  3.215E-05  8.981E+00  1.887E-02  3.175E+00
 2753  9.468E-01  3.215E-05  8.983E+00  1.715E-02  3.174E+00
 2754  9.468E-01  2.651E-05  8.984E+00  1.573E-02  3.173E+00
 2755  9.469E-01  2.651E-05  8.986E+00  1.431E-02  3.172E+00
 2756  9.469E-01  2.651E-05  8.987E+00  1.289E-02  3.171E+00
 2757  9.469E-01  2.005E-05  8.988E+00  1.182E-02  3.170E+00
 2758  9.469E-01  2.005E-05  8.989E+00  1.074E-02  3.169E+00
 2759  9.469E-01  1.661E-05  8.990E+00  9.850E-03  3.168E+00
 2760  9.470E-01  1.661E-05  8.991E+00  8.958E-03  3.168E+00
 2761  9.470E-01  1.661E-05  8.992E+00  8.066E-03  3.167E+00
 2762  9.470E-01  1.258E-05  8.993E+00  7.391E-03  3.167E+00
 2763  9.470E-01  1.258E-05  8.993E+00  6.715E-03  3.166E+00
 2764  9.470E-01  1.041E-05  8.994E+00  6.156E-03  3.166E+00
 2765  9.470E-01  1.041E-05  8.994E+00  5.596E-03  3.165E+00
 2766  9.470E-01  1.041E-05  8.995E+00  5.037E-03  3.165E+00
 2767  9.470E-01  7.864E-06  8.995E+00  4.614E-03  3.165E+00
 2768  9.470E-01  7.864E-06  8.996E+00  4.191E-03  3.164E+00
 2769  9.471E-01  6.503E-06  8.996E+00  3.842E-03  3.164E+00
 2770  9.471E-01  6.503E-06  8.997E+00  3.492E-03  3.164E+00
 2771  9.471E-01  6.503E-06  8.997E+00  3.142E-03  3.164E+00
 2772  9.471E-01  4.909E-06  8.997E+00  2.878E-03  3.163E+00
 2773  9.471E-01  4.909E-06  8.997E+00  2.614E-03  3.163E+00
 2774  9.471E-01  4.058E-06  8.998E+00  2.395E-03  3.163E+00
 2775  9.471E-01  4.058E-06  8.998E+00  2.177E-03  3.163E+00
 2776  9.471E-01  4.058E-06  8.998E+00  1.959E-03  3.163E+00
 2777  9.471E-01  3.062E-06  8.998E+00  1.794E-03  3.163E+00
 2778  9.471E-01  3.062E-06  8.998E+00  1.629E-03  3.162E+00
 2779  9.471E-01  2.530E-06  8.999E+00  1.493E-03  3.162E+00
 2780  9.471E-01  2.530E-06  8.999E+00  1.357E-03  3.162E+00
 2781  9.471E-01  2.530E-06  8.999E+00  1.221E-03  3.162E+00
 2782  9.471E-01  1.909E-06  8.999E+00  1.118E-03  3.162E+00
 2783  9.471E-01  1.909E-06  8.999E+00  1.015E-03  3.162E+00
 2784  9.471E-01  1.577E-06  8.999E+00  9.302E-04  3.162E+00
 2785  9.471E-01  1.577E-06  8.999E+00  8.453E-04  3.162E+00
 2786  9.471E-01  1.577E-06  8.999E+00  7.604E-04  3.162E+00
 2787  9.471E-01  1.189E-06  8.999E+00  6.964E-04  3.162E+00
 2788  9.471E-01  1.189E-06  8.999E+00  6.324E-04  3.162E+00
 2789  9.471E-01  9.824E-07  8.999E+00  5.795E-04  3.162E+00
 2790  9.471E-01  9.824E-07  8.999E+00  5.266E-04  3.162E+00
 2791  9.471E-01  9.824E-07  9.000E+00  4.737E-04  3.162E+00
 2792  9.471E-01  7.408E-07  9.000E+00  4.338E-04  3.162E+00
 2793  9.471E-01  7.408E-07  9.000E+00  3.939E-04  3.162E+00
 2794  9.471E-01  6.120E-07  9.000E+00  3.610E-04  3.162E+00
 2795  9.471E-01  6.120E-07  9.000E+00  3.280E-04  3.162E+00
 2796  9.471E-01  6.120E-07  9.000E+00  2.951E-04  3.162E+00
 2797  9.471E-01  4.615E-07  9.000E+00  2.702E-04  3.162E+00
 2798  9.471E-01  4.615E-07  9.000E+00  2.454E-04  3.161E+00
 2799  9.471E-01  3.812E-07  9.000E+00  2.248E-04  3.161E+00
 2800  9.471E-01  3.812E-07  9.000E+00  2.043E-04  3.161E+00
 2801  9.471E-01  3.812E-07  9.000E+00  1.838E-04  3.161E+00
 2802  9.471E-01  2.874E-07  9.000E+00  1.683E-04  3.161E+00
 2803  9.471E-01  2.874E-07  9.000E+00  1.528E-04  3.161E+00
 2804  9.471E-01  2.374E-07  9.000E+00  1.400E-04  3.161E+00
 2805  9.471E-01  2.374E-07  9.000E+00  1.272E-04  3.161E+00
 2806  9.471E-01  2.374E-07  9.000E+00  1.145E-04  3.161E+00
 2807  9.471E-01  1.790E-07  9.000E+00  1.048E-04  3.161E+00
 2808  9.471E-01  1.790E-07  9.000E+00  9.518E-05  3.161E+00
 2809  9.471E-01  1.479E-07  9.000E+00  8.721E-05  3.161E+00
 2810  9.471E-01  1.479E-07  9.000E+00  7.925E-05  3.161E+00
 2811  9.471E-01  1.479E-07  9.000E+00  7.129E-05  3.161E+00
 2812  9.471E-01  1.115E-07  9.000E+00  6.528E-05  3.161E+00
 2813  9.471E-01  1.115E-07  9.000E+00  5.928E-05  3.161E+00
 2814  9.471E-01  9.210E-08  9.000E+00  5.432E-05  3.161E+00
 2815  9.471E-01  9.210E-08  9.000E+00  4.936E-05  3.161E+00
 2816  9.471E-01  9.210E-08  9.000E+00  4.440E-05  3.161E+00
 2817  9.471E-01  6.945E-08  9.000E+00  4.066E-05  3.161E+00
 2818  9.471E-01  6.945E-08  9.000E+00  3.692E-05  3.161E+00
 2819  9.471E-01  5.736E-08  9.000E+00  3.383E-05  3.161E+00
 2820  9.471E-01  5.736E-08  9.000E+00  3.074E-05  3.161E+00
 2821  9.471E-01  5.736E-08  9.000E+00  2.765E-05  3.161E+00
 2822  9.471E-01  4.325E-08  9.000E+00  2.532E-05  3.161E+00
 2823  9.471E-01  4.325E-08  9.000E+00  2.299E-05  3.161E+00
 2824  9.471E-01  3.573E-08  9.000E+00  2.107E-05  3.161E+00
 2825  9.471E-01  3.573E-08  9.000E+00  1.915E-05  3.161E+00
 2826  9.471E-01  3.573E-08  9.000E+00  1.722E-05  3.161E+00
 2827  9.471E-01  2.694E-08  9.000E+00  1.577E-05  3.161E+00
 2828  9.471E-01  2.694E-08  9.000E+00  1.432E-05  3.161E+00
 2829  9.471E-01  2.225E-08  9.000E+00  1.312E-05  3.161E+00
 2830  9.471E-01  2.225E-08  9.000E+00  1.192E-05  3.161E+00
 2831  9.471E-01  2.225E-08  9.000E+00  1.073E-05  3.161E+00
 2832  9.471E-01  1.348E-08  9.000E+00  1.000E-05  3.161E+00

   is    psifac      dpsi        q       singfac     eval1

 Gaussian Reduction at istep =   2832, psi = 9.471E-01, q =  9.000

   ising   psi         q          di      re alpha   im alpha

     9  9.628E-01  1.000E+01 -2.865E-01  5.353E-01  0.000E+00


   is    psifac      dpsi        q       singfac     eval1

 2833  9.471E-01  3.714E-07  9.000E+00  1.000E+00  3.161E+00
 2834  9.471E-01  5.477E-10  9.000E+00  1.000E+00  3.161E+00
 2835  9.471E-01  5.477E-10  9.000E+00  1.000E+00  3.161E+00
 2836  9.471E-01  1.095E-09  9.000E+00  1.000E+00  3.161E+00
 2837  9.471E-01  1.095E-09  9.000E+00  1.000E+00  3.161E+00
 2838  9.471E-01  1.095E-09  9.000E+00  1.000E+00  3.161E+00
 2839  9.471E-01  5.576E-09  9.000E+00  1.000E+00  3.161E+00
 2840  9.471E-01  5.576E-09  9.000E+00  1.000E+00  3.161E+00
 2841  9.471E-01  5.576E-09  9.000E+00  1.000E+00  3.161E+00
 2842  9.471E-01  5.576E-09  9.000E+00  1.000E+00  3.161E+00
 2843  9.471E-01  1.366E-08  9.000E+00  1.000E+00  3.161E+00
 2844  9.471E-01  1.366E-08  9.000E+00  1.000E+00  3.161E+00
 2845  9.471E-01  1.366E-08  9.000E+00  1.000E+00  3.161E+00
 2846  9.471E-01  1.366E-08  9.000E+00  1.000E+00  3.161E+00
 2847  9.471E-01  1.366E-08  9.000E+00  1.000E+00  3.161E+00
 2848  9.471E-01  2.072E-08  9.000E+00  1.000E+00  3.161E+00
 2849  9.471E-01  2.072E-08  9.000E+00  1.000E+00  3.161E+00
 2850  9.471E-01  2.072E-08  9.000E+00  1.000E+00  3.161E+00
 2851  9.471E-01  2.072E-08  9.000E+00  1.000E+00  3.161E+00
 2852  9.471E-01  2.072E-08  9.000E+00  1.000E+00  3.161E+00
 2853  9.471E-01  2.978E-08  9.000E+00  1.000E+00  3.161E+00
 2854  9.471E-01  2.978E-08  9.000E+00  1.000E+00  3.161E+00
 2855  9.471E-01  2.978E-08  9.000E+00  1.000E+00  3.161E+00
 2856  9.471E-01  2.978E-08  9.000E+00  1.000E+00  3.161E+00
 2857  9.471E-01  2.978E-08  9.000E+00  1.000E+00  3.161E+00
 2858  9.471E-01  4.550E-08  9.000E+00  1.000E+00  3.161E+00
 2859  9.471E-01  4.550E-08  9.000E+00  1.000E+00  3.161E+00
 2860  9.471E-01  4.550E-08  9.000E+00  1.000E+00  3.161E+00
 2861  9.471E-01  4.550E-08  9.000E+00  1.000E+00  3.161E+00
 2862  9.471E-01  4.550E-08  9.000E+00  1.000E+00  3.161E+00
 2863  9.471E-01  7.105E-08  9.000E+00  1.000E+00  3.161E+00
 2864  9.471E-01  7.105E-08  9.000E+00  1.000E+00  3.161E+00
 2865  9.471E-01  7.105E-08  9.000E+00  9.999E-01  3.161E+00
 2866  9.471E-01  7.105E-08  9.000E+00  9.999E-01  3.161E+00
 2867  9.471E-01  7.105E-08  9.000E+00  9.999E-01  3.161E+00
 2868  9.471E-01  1.138E-07  9.000E+00  9.999E-01  3.161E+00
 2869  9.471E-01  1.138E-07  9.000E+00  9.999E-01  3.161E+00
 2870  9.471E-01  1.138E-07  9.000E+00  9.999E-01  3.161E+00
 2871  9.471E-01  1.138E-07  9.000E+00  9.999E-01  3.161E+00
 2872  9.471E-01  1.138E-07  9.000E+00  9.999E-01  3.161E+00
 2873  9.471E-01  1.879E-07  9.000E+00  9.999E-01  3.161E+00
 2874  9.471E-01  1.879E-07  9.000E+00  9.999E-01  3.161E+00
 2875  9.471E-01  1.879E-07  9.000E+00  9.999E-01  3.161E+00
 2876  9.471E-01  1.879E-07  9.000E+00  9.999E-01  3.161E+00
 2877  9.471E-01  1.879E-07  9.000E+00  9.999E-01  3.161E+00
 2878  9.471E-01  3.210E-07  9.000E+00  9.998E-01  3.161E+00
 2879  9.471E-01  3.210E-07  9.000E+00  9.998E-01  3.161E+00
 2880  9.471E-01  3.210E-07  9.000E+00  9.998E-01  3.161E+00
 2881  9.471E-01  3.210E-07  9.000E+00  9.998E-01  3.161E+00
 2882  9.471E-01  3.210E-07  9.000E+00  9.998E-01  3.161E+00
 2883  9.471E-01  5.665E-07  9.000E+00  9.997E-01  3.161E+00
 2884  9.471E-01  5.665E-07  9.000E+00  9.997E-01  3.161E+00
 2885  9.471E-01  5.665E-07  9.000E+00  9.997E-01  3.161E+00
 2886  9.471E-01  5.665E-07  9.000E+00  9.997E-01  3.161E+00
 2887  9.471E-01  5.665E-07  9.000E+00  9.996E-01  3.161E+00
 2888  9.471E-01  1.026E-06  9.000E+00  9.996E-01  3.161E+00
 2889  9.471E-01  1.026E-06  9.000E+00  9.995E-01  3.161E+00
 2890  9.471E-01  1.026E-06  9.001E+00  9.995E-01  3.161E+00
 2891  9.471E-01  1.026E-06  9.001E+00  9.994E-01  3.161E+00
 2892  9.471E-01  1.026E-06  9.001E+00  9.993E-01  3.161E+00
 2893  9.471E-01  1.877E-06  9.001E+00  9.992E-01  3.161E+00
 2894  9.471E-01  1.877E-06  9.001E+00  9.991E-01  3.161E+00
 2895  9.471E-01  1.877E-06  9.001E+00  9.990E-01  3.161E+00
 2896  9.471E-01  1.877E-06  9.001E+00  9.989E-01  3.161E+00
 2897  9.471E-01  1.877E-06  9.001E+00  9.988E-01  3.160E+00
 2898  9.471E-01  3.414E-06  9.001E+00  9.987E-01  3.160E+00
 2899  9.472E-01  3.414E-06  9.002E+00  9.985E-01  3.160E+00
 2900  9.472E-01  3.414E-06  9.002E+00  9.983E-01  3.160E+00
 2901  9.472E-01  3.414E-06  9.002E+00  9.981E-01  3.160E+00
 2902  9.472E-01  3.414E-06  9.002E+00  9.979E-01  3.160E+00
 2903  9.472E-01  6.144E-06  9.002E+00  9.976E-01  3.160E+00
 2904  9.472E-01  6.144E-06  9.003E+00  9.973E-01  3.159E+00
 2905  9.472E-01  6.144E-06  9.003E+00  9.969E-01  3.159E+00
 2906  9.472E-01  6.144E-06  9.003E+00  9.966E-01  3.159E+00
 2907  9.472E-01  6.144E-06  9.004E+00  9.963E-01  3.159E+00
 2908  9.472E-01  1.097E-05  9.004E+00  9.957E-01  3.158E+00
 2909  9.472E-01  1.097E-05  9.005E+00  9.951E-01  3.158E+00
 2910  9.472E-01  1.097E-05  9.006E+00  9.945E-01  3.157E+00
 2911  9.472E-01  1.097E-05  9.006E+00  9.939E-01  3.157E+00
 2912  9.472E-01  1.097E-05  9.007E+00  9.933E-01  3.157E+00
 2913  9.473E-01  1.957E-05  9.008E+00  9.922E-01  3.156E+00
 2914  9.473E-01  1.957E-05  9.009E+00  9.912E-01  3.155E+00
 2915  9.473E-01  1.957E-05  9.010E+00  9.901E-01  3.154E+00
 2916  9.473E-01  1.957E-05  9.011E+00  9.891E-01  3.154E+00
 2917  9.473E-01  1.957E-05  9.012E+00  9.880E-01  3.153E+00
 2918  9.474E-01  3.527E-05  9.014E+00  9.861E-01  3.151E+00
 2919  9.474E-01  3.527E-05  9.016E+00  9.842E-01  3.150E+00
 2920  9.475E-01  3.527E-05  9.018E+00  9.823E-01  3.149E+00
 2921  9.475E-01  3.527E-05  9.020E+00  9.804E-01  3.147E+00
 2922  9.475E-01  3.527E-05  9.022E+00  9.785E-01  3.146E+00
 2923  9.476E-01  6.369E-05  9.025E+00  9.750E-01  3.144E+00
 2924  9.477E-01  6.369E-05  9.028E+00  9.715E-01  3.141E+00
 2925  9.477E-01  6.369E-05  9.032E+00  9.681E-01  3.139E+00
 2926  9.478E-01  6.369E-05  9.035E+00  9.646E-01  3.136E+00
 2927  9.478E-01  6.369E-05  9.039E+00  9.611E-01  3.134E+00
 2928  9.480E-01  1.147E-04  9.045E+00  9.549E-01  3.130E+00
 2929  9.481E-01  1.147E-04  9.051E+00  9.486E-01  3.125E+00
 2930  9.482E-01  1.147E-04  9.058E+00  9.423E-01  3.121E+00
 2931  9.483E-01  1.147E-04  9.064E+00  9.360E-01  3.117E+00
 2932  9.484E-01  1.147E-04  9.070E+00  9.297E-01  3.113E+00
 2933  9.486E-01  2.074E-04  9.082E+00  9.182E-01  3.105E+00
 2934  9.488E-01  2.074E-04  9.093E+00  9.067E-01  3.097E+00
 2935  9.490E-01  2.074E-04  9.105E+00  8.952E-01  3.090E+00
 2936  9.492E-01  2.074E-04  9.116E+00  8.836E-01  3.082E+00
 2937  9.495E-01  2.074E-04  9.128E+00  8.719E-01  3.075E+00
 2938  9.498E-01  3.746E-04  9.149E+00  8.508E-01  3.061E+00
 2939  9.502E-01  3.746E-04  9.171E+00  8.295E-01  3.048E+00
 2940  9.506E-01  3.746E-04  9.192E+00  8.080E-01  3.035E+00
 2941  9.510E-01  3.746E-04  9.214E+00  7.864E-01  3.021E+00
 2942  9.513E-01  3.746E-04  9.235E+00  7.646E-01  3.008E+00
 2943  9.520E-01  6.445E-04  9.273E+00  7.268E-01  2.985E+00
 2944  9.526E-01  6.445E-04  9.312E+00  6.884E-01  2.962E+00
 2945  9.533E-01  6.445E-04  9.350E+00  6.495E-01  2.939E+00
 2946  9.539E-01  6.445E-04  9.390E+00  6.101E-01  2.915E+00
 2947  9.545E-01  6.445E-04  9.430E+00  5.700E-01  2.891E+00
 2948  9.552E-01  6.445E-04  9.471E+00  5.293E-01  2.866E+00
 2949  9.558E-01  6.445E-04  9.512E+00  4.879E-01  2.841E+00
 2950  9.565E-01  6.445E-04  9.554E+00  4.459E-01  2.816E+00
 2951  9.570E-01  4.994E-04  9.587E+00  4.128E-01  2.796E+00
 2952  9.575E-01  4.994E-04  9.621E+00  3.794E-01  2.776E+00
 2953  9.580E-01  4.994E-04  9.654E+00  3.455E-01  2.756E+00
 2954  9.584E-01  3.803E-04  9.681E+00  3.194E-01  2.741E+00
 2955  9.587E-01  3.803E-04  9.707E+00  2.931E-01  2.726E+00
 2956  9.591E-01  3.803E-04  9.733E+00  2.665E-01  2.711E+00
 2957  9.594E-01  2.908E-04  9.754E+00  2.461E-01  2.700E+00
 2958  9.597E-01  2.908E-04  9.775E+00  2.254E-01  2.689E+00
 2959  9.600E-01  2.908E-04  9.795E+00  2.047E-01  2.679E+00
 2960  9.602E-01  2.230E-04  9.811E+00  1.886E-01  2.671E+00
 2961  9.604E-01  2.230E-04  9.827E+00  1.725E-01  2.663E+00
 2962  9.607E-01  2.230E-04  9.844E+00  1.563E-01  2.655E+00
 2963  9.608E-01  1.695E-04  9.856E+00  1.440E-01  2.649E+00
 2964  9.610E-01  1.695E-04  9.868E+00  1.316E-01  2.644E+00
 2965  9.612E-01  1.695E-04  9.881E+00  1.191E-01  2.638E+00
 2966  9.613E-01  1.292E-04  9.890E+00  1.096E-01  2.633E+00
 2967  9.614E-01  1.292E-04  9.900E+00  1.000E-01  2.629E+00
 2968  9.616E-01  1.292E-04  9.910E+00  9.042E-02  2.625E+00
 2969  9.617E-01  9.830E-05  9.917E+00  8.311E-02  2.622E+00
 2970  9.618E-01  9.830E-05  9.924E+00  7.578E-02  2.619E+00
 2971  9.619E-01  9.830E-05  9.932E+00  6.844E-02  2.615E+00
 2972  9.619E-01  7.506E-05  9.937E+00  6.282E-02  2.613E+00
 2973  9.620E-01  7.506E-05  9.943E+00  5.720E-02  2.610E+00
 2974  9.621E-01  7.506E-05  9.948E+00  5.157E-02  2.608E+00
 2975  9.621E-01  5.724E-05  9.953E+00  4.726E-02  2.606E+00
 2976  9.622E-01  5.724E-05  9.957E+00  4.295E-02  2.604E+00
 2977  9.623E-01  5.724E-05  9.961E+00  3.864E-02  2.603E+00
 2978  9.623E-01  4.333E-05  9.965E+00  3.537E-02  2.601E+00
 2979  9.623E-01  4.333E-05  9.968E+00  3.210E-02  2.600E+00
 2980  9.624E-01  3.594E-05  9.971E+00  2.939E-02  2.599E+00
 2981  9.624E-01  3.594E-05  9.973E+00  2.667E-02  2.598E+00
 2982  9.624E-01  3.594E-05  9.976E+00  2.395E-02  2.597E+00
